data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
AoS,959,323,3276635,3075760,0.94,48738,482059,8433,13864,<notcounted>
AoS,2465,277,4805198,5690069,1.18,17009,853577,6488,309922,<notcounted>
AoS,5371,311,10477708,12559477,1.20,28391,1863653,6973,700384,400
AoS,8152,279,14186219,16616087,1.17,60817,2547894,7950,892773,355
AoS,9522,274,16235487,18861623,1.16,67766,2878689,7987,1071528,498
AoS,23352,310,42014343,52210705,1.24,64091,7613361,11282,2758919,778
AoS,50632,308,92073951,113169330,1.23,242345,16176872,12583,5961889,1660
AoS,73528,298,128906754,159202781,1.24,484860,22646953,15606,8330751,2372
AoS,100958,326,204885918,235612632,1.15,2610270,33799993,17242,12648652,12331
AoS,240157,298,491237009,516374310,1.05,19375334,73729020,21722,27022005,96741
AoS,473315,287,974728177,974791324,1.00,52878494,140346905,42808,51420451,809522
AoS,694838,293,1481852455,1466398132,0.99,87575012,210652793,68505,77147744,1217832
AoS,900787,320,2066549513,2069237534,1.00,124402821,296662197,83613,109294830,1719722
AoS,2261317,31,579055962,596124217,1.03,31691608,85884707,45929,27350517,443448
AoS,4528808,33,1224056248,1259210930,1.03,68058079,180411000,84735,58362628,922398
AoS,6765843,32,1741182701,1826585129,1.05,95781329,265015195,117508,84873848,1338402
AoS,10000000,2,462882410,590615173,1.28,13872428,87885316,96609,11994006,184546
SoA,959,314,3163320,3071547,0.97,29358,484508,8705,5679,<notcounted>
SoA,2465,314,5222834,6344047,1.21,20126,948907,6755,1924,<notcounted>
SoA,5371,308,10002691,11047169,1.10,36987,1871138,7291,15284,111
SoA,8152,309,14909723,18166558,1.22,48263,2726413,6984,22852,195
SoA,9522,304,17218066,21019720,1.22,52730,3088406,9166,202870,77
SoA,23352,294,39789424,49792692,1.25,81981,7189863,10135,458404,410
SoA,50632,303,85800507,110389603,1.29,93934,15959568,14120,1011066,719
SoA,73528,273,114281900,145104773,1.27,218172,20983005,15272,1319657,535
SoA,100958,326,184543766,235302688,1.28,334729,34138326,18070,2147497,1113
SoA,240157,295,416823704,512042233,1.23,3101583,73069794,33366,4679974,6515
SoA,473315,307,832312069,1041837482,1.25,6189041,149770527,41972,9505998,9816
SoA,694838,302,1210442675,1500146911,1.24,13672140,216228026,51755,13729583,31523
SoA,900787,271,1424018734,1759843057,1.24,17901488,250969056,61791,16053316,79049
SoA,2261317,34,511389802,642590565,1.26,8817616,92356841,40071,6229876,88848
SoA,4528808,28,922407945,1083313982,1.17,15299235,157840478,76031,12345367,154752
SoA,6765843,29,1349186806,1682219485,1.25,23615881,241725219,96924,16558732,236463
SoA,10000000,3,493988534,657815739,1.33,8952569,97756499,90537,7693971,89588
BST,959,324,3124987,3039135,0.97,32490,477036,8421,5539,<notcounted>
BST,2465,309,5294836,6198510,1.17,21178,928308,6906,4506,<notcounted>
BST,5371,315,10350290,12568414,1.21,22182,1873448,7205,28614,451
BST,8152,308,14862954,17925126,1.21,41017,2718254,7528,93650,486
BST,9522,284,15983666,19489208,1.22,40580,2931189,6907,181638,519
BST,23352,274,36613927,45761923,1.25,82163,6690297,10506,423998,558
BST,50632,317,90292770,113644667,1.26,176612,16406294,15279,1046784,1581
BST,73528,309,128249990,161471526,1.26,241064,23176480,15957,1463535,469
BST,100958,324,185652192,230942523,1.24,537043,33293353,15586,2103059,2307
BST,240157,312,421042503,529311511,1.26,1837249,76293080,28317,4781725,5217
BST,473315,298,810421053,996829896,1.23,8127289,143186437,38215,8994197,31110
BST,694838,309,1217427599,1515457182,1.24,10891607,217652453,51779,13690334,27969
BST,900787,275,1415148426,1747780303,1.24,17713033,251857065,58067,15797619,83066
BST,2261317,27,364803090,453305772,1.24,6167248,66750504,22707,4067668,61598
BST,4528808,26,713981349,871835425,1.22,12214981,127386002,43106,7909604,125354
BST,6765843,28,1133723012,1398591126,1.23,19664310,204760330,54653,12579696,199228
BST,10000000,4,290686724,377497580,1.30,4857945,59987556,33735,3330464,51849
Vector,959,329,2824909,3081038,1.09,19618,483558,8058,1644,<notcounted>
Vector,2465,286,4877243,5735215,1.18,21190,875831,6743,7468,<notcounted>
Vector,5371,293,9808676,10038260,1.02,38399,1782293,7808,120412,327
Vector,8152,271,13918792,15409061,1.11,69909,2363915,7732,140168,240
Vector,9522,314,17694571,21803063,1.23,42990,3149913,8996,203991,109
Vector,23352,317,42434482,53422934,1.26,56722,7627642,9967,484084,239
Vector,50632,272,77778917,98650848,1.27,99677,14181814,12594,889749,159
Vector,73528,307,126478124,159493023,1.26,158580,23111659,14510,1448289,584
Vector,100958,294,166885294,210223871,1.26,169074,30365996,15507,1900337,1135
Vector,240157,295,408117299,504896140,1.24,2532154,72289748,28353,4539324,16763
Vector,473315,302,817599540,1014351449,1.24,6684488,144721724,33389,9164051,16278
Vector,694838,316,1255537789,1556936169,1.24,13000064,222741457,48433,14027872,55989
Vector,900787,291,1499848113,1858003833,1.24,17401030,266706881,51812,16760270,47106
Vector,2261317,25,351190858,432237765,1.23,5984048,64564680,23221,3906756,59672
Vector,4528808,31,871766859,1061757250,1.22,14839401,154771384,48688,9746131,152949
Vector,6765843,30,1245352276,1536663286,1.23,21700412,225606064,53399,13844634,218517
Vector,10000000,2,238820731,312283747,1.31,3930384,49778426,33941,2951362,40402
Deque,959,312,2602183,4781450,1.84,28409,467856,8261,4481,<notcounted>
Deque,2465,271,5248230,8098110,1.54,32097,838901,7092,25746,<notcounted>
Deque,5371,297,11376020,19012891,1.67,60120,1774663,8539,95642,392
Deque,8152,329,17075264,34777143,2.04,50865,2739913,9513,192466,335
Deque,9522,321,15721447,39338381,2.50,64444,3152304,7987,212537,57
Deque,23352,319,47075571,98109734,2.08,88535,7503279,13213,523965,481
Deque,50632,278,67000367,187613753,2.80,102457,14342421,11683,916543,167
Deque,73528,309,130291659,299980654,2.30,373348,23056390,16590,1512544,2413
Deque,100958,294,143150865,389935044,2.72,370370,30245314,16725,1935094,996
Deque,240157,286,323076993,904148854,2.80,1238051,70147295,21361,4428444,4679
Deque,473315,307,697474930,1900172561,2.72,5820887,147589523,33473,9438920,14967
Deque,694838,309,1053018445,2824248116,2.68,12010580,216672692,46871,13956903,58963
Deque,900787,297,1306964965,3508801243,2.68,17139257,271331355,45805,17344961,56714
Deque,2261317,29,344984902,923899769,2.68,6898035,71728215,23343,4742246,73743
Deque,4528808,26,631266403,1677809260,2.66,13370968,132294357,35965,8434789,132556
Deque,6765843,32,1162820917,3006794673,2.59,23855354,236729020,53509,15342297,248212
Deque,10000000,3,261036442,682468478,2.61,6066500,59159208,31211,4003701,50215
Heap,959,285,2540481,2789062,1.10,14520,442370,7536,<notcounted>,<notcounted>
Heap,2465,287,4972315,5960763,1.20,27765,887453,8014,2352,<notcounted>
Heap,5371,312,11704346,12065354,1.03,44820,1898022,10374,42999,185
Heap,8152,304,15680580,18168827,1.16,44840,2708092,16049,141476,459
Heap,9522,278,16946203,19576179,1.16,85839,2884490,15527,181766,72
Heap,23352,321,45473039,53842936,1.18,95735,7882980,21708,508985,731
Heap,50632,305,88781011,111442297,1.26,249377,16195105,36188,1010089,425
Heap,73528,326,136435298,173270994,1.27,298227,24992924,46560,1559803,1151
Heap,100958,279,161407019,202935147,1.26,671353,29589735,55063,1842083,3422
Heap,240157,287,403224793,496457570,1.23,4068129,72073620,124654,4497717,22919
Heap,473315,284,773288286,969003081,1.25,9086321,139472094,213549,8710314,42721
Heap,694838,323,1277244324,1610567604,1.26,12970737,231547726,235547,14417463,69831
Heap,900787,271,1409894145,1757982058,1.25,18385968,253247659,303839,15731126,67049
Heap,2261317,31,470157616,594898186,1.27,7589662,89688625,649106,4939977,74417
Heap,4528808,30,930176875,1163642144,1.25,15180288,175296900,1248225,9872984,152859
Heap,6765843,33,1470715633,1877978115,1.28,24525380,281366778,1786109,15790813,247828
Heap,10000000,4,529951498,733321148,1.38,7139818,125079546,2647755,4859804,71535
HashMap,959,325,2964213,4841267,1.63,25366,1510770,18802,28725,<notcounted>
HashMap,2465,272,9855206,17612385,1.79,36007,4660080,41379,461394,467
HashMap,5371,323,20761875,39293109,1.89,52436,10760811,96951,998569,61
HashMap,8152,286,17826999,37895854,2.13,42511,9396170,73417,959342,105
HashMap,9522,329,45789880,77966063,1.70,78691,21733728,221099,2051401,1012
HashMap,23352,284,80643587,142209125,1.76,184852,36919474,351932,3595980,773
HashMap,50632,303,153898037,304164216,1.98,1084212,79963723,500084,7602749,4642
HashMap,73528,275,318311601,517367731,1.63,7597235,143504073,679154,13840953,21270
HashMap,100958,313,523181818,628688299,1.20,17324288,164578082,1638570,15851953,105853
HashMap,240157,312,862357073,1308150978,1.52,36675192,330300219,2448222,31269215,352794
HashMap,473315,307,1411398069,2552487734,1.81,80995901,650236858,3361742,61527472,1311889
HashMap,694838,318,3014448329,4946349018,1.64,174160715,1348762955,8670585,127620474,2424914
HashMap,900787,326,2938496824,5357685671,1.82,174476118,1382564393,3487306,131111905,2735841
HashMap,2261317,29,1374383455,1948193238,1.42,72021304,529374855,3194836,53055518,2498998
HashMap,4528808,25,2385491935,3425464284,1.44,124633238,932424641,1639913,93557962,4818893
HashMap,6765843,28,2923664536,4071034333,1.39,151847621,1030083783,14157673,108532711,6764565
HashMap,10000000,2,1499547683,1396924685,0.93,61029307,304902987,1464766,44184698,7988055
RBTree,959,317,3145075,4379508,1.39,21078,885112,13388,142823,<notcounted>
RBTree,2465,323,8104571,9996445,1.23,17935,2052008,18671,1879262,<notcounted>
RBTree,5371,328,17397962,21542169,1.24,65296,4431399,43460,3690090,108
RBTree,8152,300,33215891,30706102,0.92,50331,6519506,70668,4650615,584
RBTree,9522,329,49896364,39106190,0.78,75591,7966225,88479,5559063,561
RBTree,23352,308,141582648,92833240,0.66,101965,20087057,226608,11915436,507
RBTree,50632,291,371321848,201988397,0.54,529298,40469648,454275,23821504,2978
RBTree,73528,271,604936684,286275716,0.47,4362699,58488983,790509,33031611,15524
RBTree,100958,320,1003572954,484201171,0.48,12506262,90553051,1069615,54735314,39856
RBTree,240157,323,6264758735,1324504552,0.21,326462034,229984624,3209869,180212688,44754141
RBTree,473315,274,13691760914,2179491903,0.16,717163510,401612592,7271594,381557702,132312073
RBTree,694838,319,17931245245,3388990522,0.19,1125971457,639114993,10687365,653185898,224284926
RBTree,900787,292,28698199879,4113016173,0.14,1438875152,792092008,17897149,781801540,267017087
RBTree,2261317,30,8932864597,2413712025,0.27,417538549,558761890,31113261,230805326,71092807
RBTree,4528808,29,16126531214,4882572848,0.30,818114708,1124865321,65942874,454312217,137543595
RBTree,6765843,34,29212525232,7842182220,0.27,1448051726,1779988346,103151617,784629629,239921426
RBTree,10000000,2,12171996768,7590753199,0.62,286706376,1929220221,158144596,211205810,31228633
BTree,959,315,2794888,3395010,1.21,25700,551214,8220,3201,<notcounted>
BTree,2465,309,2375800,6881429,2.90,16832,1140756,6705,334015,<notcounted>
BTree,5371,288,7112765,12382515,1.74,29286,2155788,7078,662985,65
BTree,8152,285,14064062,19892014,1.41,40535,3160905,7161,1061086,61
BTree,9522,282,16039733,23094185,1.44,47601,3651665,6929,1200090,174
BTree,23352,314,42902525,61608485,1.44,67243,9553776,9388,3185748,535
BTree,50632,322,93800269,138953338,1.48,81525,21121636,11338,6813285,119
BTree,73528,304,129626460,192401093,1.48,206996,28911761,12058,9359636,293
BTree,100958,312,190105919,267865062,1.41,1551276,40970202,13359,12989233,1452
BTree,240157,280,565564540,565840239,1.00,29418758,88150275,25853,27684776,370957
BTree,473315,312,1081293387,1249007615,1.16,63292645,190032395,32834,60719240,985164
BTree,694838,312,1600734127,1834377153,1.15,101291622,279311636,46017,89334894,1447192
BTree,900787,319,2088373614,2424923058,1.16,131880393,370077397,45710,118329156,1923415
BTree,2261317,28,562221951,651258962,1.16,32726055,103586683,37453,27070336,443686
BTree,4528808,30,1158357188,1380959139,1.19,70627005,217807631,64805,57917256,944979
BTree,6765843,27,1581738822,1905963450,1.20,94323503,298411520,86430,78235767,1273193
BTree,10000000,4,671893424,905350014,1.35,25219878,152735792,99634,21249769,343651
CircularBuffer,959,321,6652405,7450349,1.12,24868,785877,8234,1373,<notcounted>
CircularBuffer,2465,304,14527396,16984431,1.17,25493,1678154,6741,2435,64
CircularBuffer,5371,295,30250237,36233955,1.20,21877,3371425,9144,9745,26
CircularBuffer,8152,270,41710336,49427697,1.19,30411,4624586,9010,39990,283
CircularBuffer,9522,326,59181023,70352987,1.19,39523,6407767,11035,405758,181
CircularBuffer,23352,280,120562215,146451771,1.21,30801,13502153,11224,839962,356
CircularBuffer,50632,324,304757363,362139731,1.19,78688,33464810,17586,2121606,1961
CircularBuffer,73528,275,375125199,452149242,1.21,186064,41028366,15865,2585425,618
CircularBuffer,100958,278,553342486,620586145,1.12,298329,56864842,20521,3619073,1460
CircularBuffer,240157,317,1451244154,1687447581,1.16,1927637,154270282,29360,9749143,10864
CircularBuffer,473315,291,2543334118,3051173930,1.20,3336841,279214069,40159,17559306,8260
CircularBuffer,694838,288,3715510062,4446321404,1.20,9470000,405590752,56652,25496041,22137
CircularBuffer,900787,326,5495510823,6502179385,1.18,23234512,595164283,75377,37405558,60869
CircularBuffer,2261317,32,1472543286,1664346723,1.13,13844085,156064134,34266,9675453,145203
CircularBuffer,4528808,29,2594277946,3044968921,1.17,27046822,282316148,47235,17606312,274282
CircularBuffer,6765843,33,4434202988,5150265385,1.16,46891177,476645755,79103,29790815,465607
CircularBuffer,10000000,2,624789918,763443952,1.22,6982375,81343401,33857,4617144,68745
SkipList,959,295,8299014,3953455,0.48,27184,620852,15536,379090,<notcounted>
SkipList,2465,301,26417674,8387122,0.32,38483,1596862,34294,933433,130
SkipList,5371,296,81302262,17098466,0.21,99898,3177699,62635,1965943,238
SkipList,8152,308,133162663,25675615,0.19,106837,4855942,95133,2935170,126
SkipList,9522,288,146698928,26266246,0.18,107652,5379002,109851,3177550,220
SkipList,23352,316,696130350,68862548,0.10,8968597,12255624,216108,8765334,61807
SkipList,50632,320,2378807294,160251086,0.07,46583798,28340213,543126,30246047,6976712
SkipList,73528,316,4425497284,235378981,0.05,102735228,42070236,837085,65209852,20680693
SkipList,100958,304,6045776774,315418826,0.05,170649439,56030942,1123768,96947136,30812731
SkipList,240157,328,16886204731,801239499,0.05,466772423,141328574,2877175,252851043,79949223
SkipList,473315,278,31658726525,1402233397,0.04,829393022,253611161,5752079,434526534,134896316
SkipList,694838,298,50980288085,2198244543,0.04,1381417248,392732828,8668886,681837922,212834449
SkipList,900787,325,72789381500,3059231058,0.04,1973827952,541288988,11683767,962638202,301114895
SkipList,2261317,33,29063677011,2470956513,0.09,809302727,625144185,28594958,499769141,106165287
SkipList,4528808,25,62219175044,5321421458,0.09,1661655243,1426397808,58938677,1152207789,207886414
SkipList,6765843,29,122514515484,9129657330,0.07,3132153707,2463569575,89461933,2151956140,370879349
SkipList,10000000,4,141440407708,13172664577,0.09,3287907102,3906235537,134923580,3041381052,342225830
SlabList,959,286,2604456,2796512,1.07,18721,442681,8061,<notcounted>,<notcounted>
SlabList,2465,296,4946567,5984142,1.21,16134,897843,7374,2017,<notcounted>
SlabList,5371,319,10326950,12797802,1.24,17107,1896300,9107,7474,369
SlabList,8152,300,14279039,17806305,1.25,32604,2641911,9462,21108,137
SlabList,9522,305,16980675,21081931,1.24,31926,3124702,10393,198914,131
SlabList,23352,293,38790311,48984716,1.26,43755,7130907,16596,454615,130
SlabList,50632,325,91377869,117202771,1.28,43434,16775004,28208,1074900,220
SlabList,73528,296,121141810,155438378,1.28,33557,22249388,33632,1401900,206
SlabList,100958,311,174185078,224574909,1.29,46002,31979630,44484,2021769,223
SlabList,240157,328,436997394,559373370,1.28,750206,80255581,97706,5040516,2456
SlabList,473315,288,761431465,969330172,1.27,2591593,139116627,161472,8711569,8275
SlabList,694838,305,1184926712,1500000871,1.27,5821485,215385728,245259,13603102,19279
SlabList,900787,317,1607164361,2020059974,1.26,12842818,291019969,318704,18328076,57553
SlabList,2261317,34,455466711,566668038,1.24,7700527,85379448,101661,5143786,80640
SlabList,4528808,32,868703287,1085803748,1.25,14828671,158812914,179644,9715254,151284
SlabList,6765843,34,1366465017,1713893194,1.25,23606487,251392208,276030,15314710,236285
SlabList,10000000,3,232935766,358242942,1.54,3758185,58475408,67932,2774292,39311
Trie,959,312,206229993,266014639,1.29,239549,72135137,3732632,4974025,954
Trie,2465,314,584280133,680444963,1.16,2589009,180619326,9157107,12679089,9497
Trie,5371,329,1423900501,1472137935,1.03,14326537,400113210,20294589,27954623,68378
Trie,8152,275,1866467392,1813924044,0.97,26574086,486308903,24596162,34066733,208183
Trie,9522,282,2352653555,2148541813,0.91,50026111,577506528,28924230,40543546,463136
Trie,23352,294,6006653888,5323339491,0.89,179446505,1410655045,66370374,101593121,4168864
Trie,50632,301,13647876962,11655752331,0.85,530634859,3074028326,140272417,227346095,17936434
Trie,73528,283,18845184726,15636842321,0.83,829435634,4103878191,185996285,307379129,24589931
Trie,100958,289,26558501134,21147680180,0.80,1222228109,5505492067,259208384,418682141,34247741
Trie,240157,314,74843972490,51820272311,0.69,3441922855,13300042972,603688966,1046370651,87997830
Trie,473315,275,125354890748,87693345337,0.70,5968506889,22310255782,994607342,1776122101,151260854
Trie,694838,277,186022678215,128511063107,0.69,8909405842,32680617949,1444520656,2625431843,223374589
Trie,900787,272,245971288280,163225579650,0.66,11458538284,41470025211,1811244250,3353019218,284272340
Trie,2261317,30,62336889586,35840984947,0.57,2930399959,9553355125,440816797,866522250,78807685
Trie,4528808,34,125651628208,68005934596,0.54,6270693231,19002688642,840611498,1859540627,176874742
Trie,6765843,27,126681892375,76631541557,0.60,7312777762,21737564677,923587758,2153692092,208010083
Trie,10000000,3,31820451122,23037293131,0.72,1414595547,5601916276,149852361,477287405,39287847
vEBTree,959,301,10560752,17740941,1.68,50484,3441360,33207,743101,313
vEBTree,2465,324,50931991,92414717,1.81,192747,16615712,168598,3256691,1863
vEBTree,5371,284,137019646,178482820,1.30,3505342,35559378,430668,6940970,6443
vEBTree,8152,307,165676367,227110209,1.37,3288602,39697738,396642,7595101,14141
vEBTree,9522,286,444313810,375917471,0.85,24228693,61750855,702821,14231864,193293
vEBTree,23352,313,986799509,952128882,0.96,68129828,156148707,1474227,35897577,847627
vEBTree,50632,294,1798155100,1921115742,1.07,132787584,312103332,2583412,70609525,1649538
vEBTree,73528,319,3549804716,3145934182,0.89,268720661,518743162,4410889,119807859,3511556
vEBTree,100958,289,3498886511,3776169852,1.08,263240831,612383590,4020162,139822269,3249663
vEBTree,240157,321,8072139510,8904209794,1.10,580382609,1448291910,12619963,305140803,7084150
vEBTree,473315,279,14162554648,14927141559,1.05,1030366271,2446878253,28762662,519434645,12674675
vEBTree,694838,307,30167278858,28737321447,0.95,2248058623,4835008488,50935551,1060571012,27233970
vEBTree,900787,271,27465841693,28948223219,1.05,1993045628,4745974498,56075600,999376760,25605778
vEBTree,2261317,33,16700435099,17393922012,1.04,1009269111,3161528784,24601685,422368174,18865469
vEBTree,4528808,33,32473061782,35681610905,1.10,2013160795,6442467002,63663047,865351087,37693705
vEBTree,6765843,34,38953244855,41317887530,1.06,2193771044,7374766168,62107893,1044415818,46413403
vEBTree,10000000,3,32802558255,40929204992,1.25,924899566,7316298601,24805969,409085545,42433069
