data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
Array,1064,322,0,0,0.00,0,0,0,0,0
Array,2662,316,0,0,0.00,0,0,0,0,0
Array,5324,321,0,0,0.00,0,0,0,0,0
Array,7986,297,0,0,0.00,0,0,0,0,0
Array,10648,328,0,0,0.00,0,0,0,0,0
Array,26622,312,0,0,0.00,0,0,0,0,0
Array,53244,283,0,0,0.00,0,0,0,0,0
Array,79866,277,0,0,0.00,0,0,0,0,0
Array,106488,306,0,0,0.00,0,0,0,0,0
Array,266221,278,0,0,0.00,0,0,0,0,0
Array,532443,321,0,0,0.00,0,0,0,0,0
Array,798665,309,0,0,0.00,0,0,0,0,0
Array,1064886,32,0,0,0.00,0,0,0,0,0
Array,2662216,33,0,0,0.00,0,0,0,0,0
Array,5324433,30,0,0,0.00,0,0,0,0,0
Array,7986650,30,0,0,0.00,0,0,0,0,0
Array,10000000,3,0,0,0.00,0,0,0,0,0
LinkedList,1064,293,0,0,0.00,0,0,0,0,0
LinkedList,2662,296,0,0,0.00,0,0,0,0,0
LinkedList,5324,286,0,0,0.00,0,0,0,0,0
LinkedList,7986,279,0,0,0.00,0,0,0,0,0
LinkedList,10648,308,0,0,0.00,0,0,0,0,0
LinkedList,26622,283,0,0,0.00,0,0,0,0,0
LinkedList,53244,314,0,0,0.00,0,0,0,0,0
LinkedList,79866,309,0,0,0.00,0,0,0,0,0
LinkedList,106488,309,0,0,0.00,0,0,0,0,0
LinkedList,266221,272,0,0,0.00,0,0,0,0,0
LinkedList,532443,315,0,0,0.00,0,0,0,0,0
