data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
AoS,927903,308,1047352339,1426368747,1.36,63732228,204524961,534,51312069,636518
AoS,2254399,29,236114468,324345683,1.37,15693490,47078277,101,11749406,143779
AoS,4520677,29,488825449,653844112,1.34,32477027,93321551,261,23609735,293986
AoS,6763510,28,710156892,949608766,1.34,46902966,135695479,551,33745259,421103
AoS,10000000,3,107041579,148447726,1.39,7376208,21130768,30,5529873,67649
SoA,1090,298,1482028,2276265,1.54,49,325512,339,238,0
SoA,2506,319,1722251,5078988,2.95,59,800149,363,7122,0
SoA,4920,314,161027,3735696,23.20,340,1516578,413,44192,3
SoA,7484,274,6567123,10417716,1.59,167,1490460,251,81386,3
SoA,9306,322,7153008,13729417,1.92,3093,2422559,345,137547,12
SoA,24730,310,24862513,39035395,1.57,12042,5434817,348,330146,48
SoA,48837,322,48777284,79971940,1.64,19909,11448103,385,686852,502
SoA,80067,325,79072945,128484558,1.62,44207,18199948,298,1206222,49
SoA,99683,307,93844564,151317978,1.61,77196,21411081,259,1407981,3
SoA,232774,284,201774577,328029135,1.63,244988,47722605,327,2959460,44
SoA,473425,319,471460859,755034610,1.60,1273016,107735234,568,6759284,17125
SoA,691924,270,583063005,930540881,1.60,3114667,133469902,795,8393197,23957
SoA,927903,287,841348170,1328534068,1.58,7160890,189946927,408,11938759,18090
SoA,2254399,33,240429554,371750823,1.55,4695079,52725347,140,3364480,40694
SoA,4520677,28,411096082,632858886,1.54,8446454,90616479,240,5663870,70150
SoA,6763510,32,703948272,1081536388,1.54,14861406,154120465,353,9734917,120689
SoA,10000000,4,127936117,198347650,1.55,2817896,28211689,17,1834043,22597
BST,1090,307,1487,1620890,1090.04,18,688391,1749,118561,0
BST,2506,296,1386757,3866340,2.79,325,1378680,3145,1173530,0
BST,4920,289,5292822,9817725,1.85,2737,2007379,6329,2099202,2
BST,7484,297,13642895,16121534,1.18,2187,3205991,7288,3004883,0
BST,9306,319,14477297,18987780,1.31,58,4736250,12606,4106468,0
BST,24730,283,66847816,50114078,0.75,507,10554426,31372,8288301,1
BST,48837,308,163189082,109986722,0.67,7576,21823329,104737,17761343,391
BST,80067,291,251862945,177251802,0.70,256632,35415905,129256,27152407,47
BST,99683,329,370466909,254494103,0.69,1082278,50581508,199842,38636194,1576
BST,232774,272,1951660032,607704433,0.31,146057758,104531032,345588,97828243,17307639
BST,473425,310,6927065349,1362731416,0.20,505698388,235076320,735242,297903032,84380688
BST,691924,292,9032986314,1831511609,0.20,724440014,329044813,1597634,415797471,116345594
BST,927903,305,16693612953,2498223567,0.15,1097648391,459828649,4493070,585290077,162993511
BST,2254399,30,3562094682,569827086,0.16,273527596,109359186,608644,140736541,38957708
BST,4520677,31,7067639268,1230021431,0.17,575112630,225838047,1354534,295157408,80701744
BST,6763510,25,8190438198,1520061294,0.19,699545587,270592829,1079734,358178194,97501423
BST,10000000,2,1001400008,179411262,0.18,83398375,31727425,91320,42298346,11497281
Vector,1090,286,11696,1283764,109.76,8,312409,328,147,0
Vector,2506,329,1769683,3483256,1.97,62,621408,332,1230,1
Vector,4920,310,4625375,7607816,1.64,420,1086750,264,4481,0
Vector,7484,325,7251185,11791656,1.63,803,1640635,244,14337,1
Vector,9306,279,6784064,11636384,1.72,1645,1926117,254,122292,0
Vector,24730,278,22561333,35443697,1.57,12131,4923207,249,292173,1
Vector,48837,311,48460578,76655741,1.58,28357,10815244,272,665941,0
Vector,80067,284,70545049,116239798,1.65,71256,16578097,240,995813,0
Vector,99683,290,84992487,140590889,1.65,20447,21158185,266,1311506,2
Vector,232774,316,226111879,365835529,1.62,496583,52920802,393,3292139,167
Vector,473425,309,466028334,732713530,1.57,4986450,104455033,625,6512910,25598
Vector,691924,303,653891807,1046434460,1.60,2728861,149604560,293,9384395,2630
Vector,927903,328,957383990,1520893831,1.59,6537731,217573790,839,13605790,2355
Vector,2254399,33,240537672,373759958,1.55,4600190,53203863,57,3331197,40431
Vector,4520677,30,437964942,675508241,1.54,9405973,96680120,343,6115265,75428
Vector,6763510,26,575434142,880906154,1.53,12115121,125394314,69,7860252,98220
Vector,10000000,4,126534526,197393855,1.56,2790741,28314204,63,1845404,22325
Deque,1090,319,235980,2338123,9.91,58,1307998,1475,262,1
Deque,2506,301,187145,3367850,18.00,12,1850947,1636,977,0
Deque,4920,288,3755274,12032308,3.20,235,2312214,1790,6663,0
Deque,7484,302,5479648,19129174,3.49,1383,3852765,2779,12817,10
Deque,9306,312,6729270,21465113,3.19,1404,5059557,3465,135562,1
Deque,24730,298,18055619,54867237,3.04,10114,11791784,6645,339382,1
Deque,48837,294,38680113,111365067,2.88,1418,21400546,11669,650950,470
Deque,80067,301,63912555,184937986,2.89,10416,35877567,18723,1109304,721
Deque,99683,291,81910520,227442218,2.78,15026,40777538,22368,1344195,1506
Deque,232774,304,200823731,564097015,2.81,238212,101262804,51174,3176849,7802
Deque,473425,273,358557258,1013586181,2.83,1111184,185936044,91308,5822181,907
Deque,691924,290,564962350,1577398942,2.79,2757931,285038647,140908,9072085,1122
Deque,927903,312,816412858,2276751266,2.79,3989521,413697494,203029,13024513,3106
Deque,2254399,26,178000940,458523926,2.58,4163958,83385501,41804,2681171,32849
Deque,4520677,31,405483256,1096811429,2.70,9533675,201864730,98831,6317786,77921
Deque,6763510,33,650654303,1760062181,2.71,15368613,319331707,156294,10068425,124927
Deque,10000000,3,88261227,235749153,2.67,2133606,42585525,20868,1357190,17041
Heap,1090,310,1785076,2367908,1.33,62,338615,343,0,0
Heap,2506,312,1692681,4752893,2.81,63,782593,368,7074,0
Heap,4920,292,2623839,5365712,2.04,88,1216938,299,52033,9
Heap,7484,321,5198162,10044345,1.93,403,1972560,331,109085,7
Heap,9306,310,8565884,15276056,1.78,422,2176978,294,121570,5
Heap,24730,314,25486100,39969108,1.57,1380,5561030,334,326760,69
Heap,48837,273,38699921,64240785,1.66,4877,9741842,380,609383,274
Heap,80067,286,69852989,113811883,1.63,15421,16204281,291,1041887,1332
Heap,99683,315,96474732,157268135,1.63,40667,22680521,282,1395997,31
Heap,232774,324,231437701,375852348,1.62,172065,54385157,285,3362076,240
Heap,473425,313,461130731,741414700,1.61,887317,105957043,281,6608008,490
Heap,691924,314,677430095,1087929099,1.61,2404106,155743975,292,9689955,3036
Heap,927903,317,925265170,1468219247,1.59,4994979,209537551,273,13178833,7655
Heap,2254399,27,196997631,305725402,1.55,3743488,43790903,143,2706779,32656
Heap,4520677,27,395090913,608579482,1.54,8194200,87143009,65,5491742,68024
Heap,6763510,25,553103978,847172428,1.53,11450541,120852928,373,7542046,94347
Heap,10000000,2,61919214,97472945,1.57,1381496,14104996,51,937802,11093
HashMap,1090,312,757598,4985264,6.58,65,1020960,766,93109,0
HashMap,2506,303,44582,10100647,226.56,256,2278657,7721,1083126,0
HashMap,4920,308,13626626,15032170,1.10,6113,3533566,40249,1146090,0
HashMap,7484,326,11375976,23192237,2.04,1938,5507295,59568,2854020,4
HashMap,9306,323,12454613,33238575,2.67,1429,6020212,42367,3503556,1
HashMap,24730,273,31795059,77553654,2.44,2398,14547333,108757,6603585,9
HashMap,48837,293,81049765,152115232,1.88,317237,30948896,332711,13995867,1878
HashMap,80067,276,122199907,245217626,2.01,891248,47733691,457736,20875716,727
HashMap,99683,289,192897309,316106640,1.64,2858594,61398531,594638,26840955,940
HashMap,232774,299,724985709,782100624,1.08,59237160,149619443,2191575,62161262,1071789
HashMap,473425,277,2587798468,1406356221,0.54,249995286,281245607,3205782,197895523,50940326
HashMap,691924,270,3416523548,1905731488,0.56,393561567,400123558,4735182,273797997,55187395
HashMap,927903,300,4591902567,3024711468,0.66,489328725,597208169,6838974,399524739,94254614
HashMap,2254399,31,1433823759,767732870,0.54,171531647,149633206,2193347,126187859,36824528
HashMap,4520677,31,3172286572,1553746721,0.49,408776391,300253558,3299205,272518544,78185230
HashMap,6763510,31,4979728089,2229584332,0.45,654681911,449142823,8012992,420693502,117969040
HashMap,10000000,3,704361372,327322718,0.46,95833600,64334033,639013,60775759,16934863
RBTree,1090,299,190474,1855844,9.74,91,670456,1759,372102,0
RBTree,2506,324,2051694,7972662,3.89,421,1645369,3358,944125,0
RBTree,4920,296,3789353,7621483,2.01,4,2633230,8786,2222031,0
RBTree,7484,328,13613296,15240486,1.12,13,3934147,8942,2964652,1
RBTree,9306,285,24586972,19528704,0.79,1098,3771983,10364,2841711,2
RBTree,24730,316,103222436,57735614,0.56,23905,11543400,33135,7880120,313
RBTree,48837,296,161859813,104412426,0.65,416761,21333492,103828,14566281,769
RBTree,80067,298,340488449,183676934,0.54,5887536,35861004,136119,23504387,3513
RBTree,99683,285,515936209,221009318,0.43,17717150,43592015,184795,28555700,42250
RBTree,232774,289,2606392976,644794825,0.25,242693881,111387794,418280,135501218,38132226
RBTree,473425,284,8904304924,1248350557,0.14,599634213,215308771,966211,284217503,77122477
RBTree,691924,300,11109200331,1881173101,0.17,807010342,338108323,1836625,423253685,119155618
RBTree,927903,288,18159256506,2358715908,0.13,1053726982,434199357,4431791,541894935,153362100
RBTree,2254399,29,3795099975,551002933,0.15,265443552,105693398,615807,134314162,37536574
RBTree,4520677,33,7860297371,1309000603,0.17,609661006,240421088,1497076,308862010,85608851
RBTree,6763510,29,11243002013,1763173675,0.16,834899231,314038843,1459256,410728975,112556581
RBTree,10000000,3,2008477204,269025078,0.13,138675113,47610657,192829,63047782,17158491
BTree,1090,298,34610,72557,2.10,4,22147,40,0,0
BTree,2506,279,32607,67959,2.08,2,20741,43,0,0
BTree,4920,294,34184,71589,2.09,5,21851,38,0,0
BTree,7484,329,37942,80059,2.11,12,24441,36,0,0
BTree,9306,328,38081,79817,2.10,6,24367,36,0,0
BTree,24730,303,35582,73767,2.07,53,22517,38,0,0
BTree,48837,287,52729,69895,1.33,13,21333,41,0,0
BTree,80067,274,31966,66749,2.09,37,20371,39,0,0
BTree,99683,292,34723,71105,2.05,15,21703,43,0,0
BTree,232774,281,32940,68443,2.08,21,20889,40,0,0
BTree,473425,276,32314,67233,2.08,19,20519,40,0,0
BTree,691924,274,45623,66749,1.46,40,20371,42,0,0
BTree,927903,272,31710,66265,2.09,11,20223,36,0,0
BTree,2254399,34,5821,8669,1.49,23,2611,40,0,0
BTree,4520677,26,4620,6733,1.46,15,2019,38,0,0
BTree,6763510,29,5528,7459,1.35,19,2241,39,0,0
BTree,10000000,3,3055,1167,0.38,37,317,43,0,0
CircularBuffer,1090,292,525666,2230443,4.24,20,318960,325,68,0
CircularBuffer,2506,276,536795,4752781,8.85,38,692305,312,759,0
CircularBuffer,4920,282,1620421,5691275,3.51,119,1388102,318,2499,1
CircularBuffer,7484,317,3676408,8679345,2.36,2568,2160793,369,24274,0
CircularBuffer,9306,304,5617051,11435925,2.04,5708,2135453,328,142835,2
CircularBuffer,24730,309,22319198,37048849,1.66,11859,5284306,266,368322,2
CircularBuffer,48837,297,40583443,68934885,1.70,42890,10956591,270,662787,8
CircularBuffer,80067,275,65866975,109909568,1.67,82202,16129945,343,988204,341
CircularBuffer,99683,327,100173207,161442448,1.61,251699,23103944,325,1486094,266
CircularBuffer,232774,299,217931746,349597802,1.60,1628966,49811606,293,3113763,402
CircularBuffer,473425,297,450410057,702084668,1.56,7839899,100437338,503,6307805,29216
CircularBuffer,691924,328,731288012,1136773090,1.55,14595416,162369243,545,10120955,23819
CircularBuffer,927903,275,821013459,1274171710,1.55,16986914,182365009,517,11424810,28957
CircularBuffer,2254399,32,230108319,357384809,1.55,5046495,51686724,174,3259918,39220
CircularBuffer,4520677,26,382252887,589185813,1.54,8332024,83972451,513,5255254,65783
CircularBuffer,6763510,26,572709292,884405438,1.54,12529517,126234429,653,7832387,97235
CircularBuffer,10000000,3,92541189,145172508,1.57,2083132,21863880,113,1372606,16335
SkipList,1090,290,1623323,2185149,1.35,204,316777,324,208653,0
SkipList,2506,287,1166032,2142925,1.84,33,719894,321,638200,2
SkipList,4920,302,12774397,7475928,0.59,7995,1066595,255,1049362,0
SkipList,7484,291,13670025,9563432,0.70,4464,1724634,290,1710461,58
SkipList,9306,303,22913264,13503742,0.59,5176,1898488,230,2210318,3
SkipList,24730,304,76801972,37462551,0.49,1681166,5462704,310,5466182,2152
SkipList,48837,311,192100754,74979592,0.39,10083791,11045002,327,10877154,2897
SkipList,80067,276,331851344,109408821,0.33,25897390,15796795,327,16040952,145326
SkipList,99683,292,437890591,145049672,0.33,35203873,20712912,305,21055466,313298
SkipList,232774,289,1032049303,335836463,0.33,88568557,48144727,493,48487019,748880
SkipList,473425,295,2177603714,697896681,0.32,184446648,99821657,878,100537583,1557355
SkipList,691924,329,3557969115,1136806622,0.32,300631861,162934573,1433,164011440,2540611
SkipList,927903,296,4268472442,1372528390,0.32,363180135,196028561,1548,197938645,3071848
SkipList,2254399,34,1217837450,383152933,0.31,101375234,54625466,506,55304905,858200
SkipList,4520677,31,2184052481,700514663,0.32,185675835,100161097,779,100803296,1564998
SkipList,6763510,27,2863717550,913866732,0.32,241505228,130479826,879,131467939,2036692
SkipList,10000000,2,304962556,100192250,0.33,26529423,14231392,209,14403618,225375
SlabList,1090,275,2888798,3948885,1.37,26,564396,1129,125,0
SlabList,2506,272,530443,4678382,8.82,396,837041,1141,9721,0
SlabList,4920,307,2215943,7248144,3.27,226,1574086,1894,14003,0
SlabList,7484,271,2374897,7252577,3.05,927,1851122,2535,45147,2
SlabList,9306,310,7577321,13909346,1.84,2774,1995940,2756,183817,2
SlabList,24730,274,19087584,32794321,1.72,12050,4760948,5674,362859,15
SlabList,48837,309,42877984,72143928,1.68,58067,11493957,11638,694310,8
SlabList,80067,302,73816537,119562356,1.62,126659,17159532,17710,1147453,89
SlabList,99683,272,82542764,134792709,1.63,207488,19999630,19983,1229584,103
SlabList,232774,311,226292748,361267664,1.60,1354449,52090217,51969,3277161,5339
SlabList,473425,291,440540044,690964338,1.57,6683713,98400544,98287,6204441,9552
SlabList,691924,284,631848221,981934462,1.55,12439966,140906905,139079,8848766,26486
SlabList,927903,322,966241030,1496104898,1.55,20538991,213640826,210578,13447548,36516
SlabList,2254399,27,193547285,302269738,1.56,4337555,44113143,43403,2738330,32724
SlabList,4520677,34,498371343,769320420,1.54,10931904,109808610,108216,6910831,86190
SlabList,6763510,25,550433008,846593855,1.54,12013485,120908773,118651,7593992,94646
SlabList,10000000,3,98235891,152773133,1.56,2171243,21497872,21035,1336748,16436
Trie,1090,271,346542,783635,2.26,0,187085,1839,0,0
Trie,2506,317,260473,916576,3.52,13,218826,2000,64,0
Trie,4920,277,351740,800975,2.28,55,191225,1891,0,0
Trie,7484,282,372159,815425,2.19,13,194675,1724,0,0
Trie,9306,311,392460,899235,2.29,0,214685,1987,0,0
Trie,24730,318,622647,919465,1.48,41,219515,2018,0,0
Trie,48837,294,374651,850105,2.27,8,202955,1970,0,0
Trie,80067,314,388459,907905,2.34,9,216755,1819,0,0
Trie,99683,328,536643,948366,1.77,56,226416,2006,99,0
Trie,232774,290,363805,838545,2.30,7,200195,1811,0,0
Trie,473425,317,397442,916575,2.31,41,218825,1961,0,0
Trie,691924,308,435455,890565,2.05,112,212615,1966,0,0
Trie,927903,286,362822,826985,2.28,43,197435,1911,0,0
Trie,2254399,34,45184,98705,2.18,47,23555,254,0,0
Trie,4520677,27,36598,78475,2.14,58,18725,221,0,0
Trie,6763510,34,44955,98705,2.20,16,23555,259,0,0
Trie,10000000,2,5015,6225,1.24,35,1475,52,0,0
vEBTree,1090,295,1703841,2253353,1.32,1,322235,333,0,0
vEBTree,2506,281,2783606,4931708,1.77,179,704844,317,278,0
vEBTree,4920,292,1855295,5475717,2.95,552,1437324,322,61725,1
vEBTree,7484,312,3074409,8002491,2.60,294,1840409,354,11478,1
vEBTree,9306,292,5431974,10954443,2.02,1658,2223570,332,134365,0
vEBTree,24730,321,25004908,40228695,1.61,8219,5667638,425,344419,61
vEBTree,48837,329,48806891,79269943,1.62,58085,11263358,271,745430,1
vEBTree,80067,316,78832476,126615648,1.61,109268,18026276,294,1130835,32
vEBTree,99683,295,88741572,144468524,1.63,134771,20977257,313,1347672,37
vEBTree,232774,295,212648024,340386378,1.60,1354583,49019324,366,3110842,2368
vEBTree,473425,326,488200709,768214785,1.57,6995302,111057799,641,6889832,4339
vEBTree,691924,328,725946966,1131960275,1.56,13463135,162195798,455,10172249,9364
vEBTree,927903,308,925150243,1430515049,1.55,19442332,203894544,1373,12778357,48514
vEBTree,2254399,33,238555465,369826726,1.55,5211586,52796423,58,3377762,40231
vEBTree,4520677,34,497705021,767149561,1.54,10876414,110144686,411,6866824,85534
vEBTree,6763510,27,589995810,910811816,1.54,12915462,130065933,203,8218701,102087
vEBTree,10000000,3,96985787,148812032,1.53,2109713,21143953,57,1376005,16838
