data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
Array,3749,1000,21640,26699,1.23,21,3850,11,148,0,79.4,11311,701
Array,3753,1000,22045,26727,1.21,13,3854,12,2,0,64.4,11558,716
Array,3759,1000,21491,26769,1.25,9,3860,12,114,0,82.8,12165,754
Array,3764,1000,21680,26804,1.24,7,3865,12,117,0,81.0,11814,732
Array,3774,1000,21671,26874,1.24,6,3875,11,114,0,71.7,11897,737
Array,3777,1000,4034,26895,6.67,9,3878,12,123,0,94.5,11968,742
Array,3782,1000,21782,26930,1.24,10,3883,12,112,0,70.8,11380,705
Array,3788,1000,22031,26972,1.22,15,3889,11,109,0,71.1,11741,728
Array,3796,1000,22092,27028,1.22,7,3897,11,120,0,68.0,11966,742
Array,3802,1000,21759,27070,1.24,10,3903,12,116,0,82.8,11917,739
Array,3807,1000,21685,27105,1.25,3,3908,12,118,0,90.1,12504,775
Array,3812,1000,22340,27140,1.21,3,3913,13,120,0,60.6,11689,724
Array,3820,1000,22140,27196,1.23,8,3921,12,111,0,75.6,12314,763
Array,3826,1000,22014,27238,1.24,5,3927,12,115,0,71.9,11798,731
Array,3832,1000,22222,27280,1.23,8,3933,12,107,0,73.7,11741,728
Array,3838,1000,22076,27322,1.24,8,3939,12,117,0,77.5,11168,692
Array,3843,1000,22197,27357,1.23,2,3944,12,110,0,67.2,11762,729
Array,3852,1000,22057,27420,1.24,7,3953,12,111,0,62.6,11103,688
Array,3855,1000,22135,27441,1.24,1,3956,12,115,0,77.2,12532,777
Array,3862,1000,22457,27490,1.22,23,3963,12,150,0,73.8,11881,736
Array,3869,1000,22250,27539,1.24,10,3970,12,120,0,68.3,11363,704
Array,3874,1000,22346,27574,1.23,12,3975,12,129,0,88.2,13353,828
Array,3880,1000,22045,27616,1.25,9,3981,12,122,0,88.1,12396,768
Array,3884,1000,22534,27644,1.23,8,3985,11,124,0,64.4,11288,700
Array,3894,1000,22215,27714,1.25,4,3995,11,127,0,81.9,12346,765
Array,3899,1000,22658,27749,1.22,6,39,12,123,0,58.0,10597,657
Array,3902,1000,22387,27770,1.24,8,4003,12,115,0,85.1,12473,773
Array,3908,1000,22514,27812,1.24,7,4009,13,126,0,83.5,12591,780
Array,3916,1000,22438,27868,1.24,5,4017,12,120,0,78.6,12397,768
Array,3920,1000,22821,27896,1.22,5,4021,12,110,0,56.5,10505,651
Array,3926,1000,22849,27938,1.22,9,4027,12,125,0,68.8,12095,750
Array,3936,1000,23228,28008,1.21,33,4037,11,154,0,66.4,12106,750
Array,3940,1000,22495,28036,1.25,23,4041,12,139,0,86.4,12388,768
Array,3944,1000,22880,28064,1.23,9,4045,12,129,0,65.9,11467,711
Array,3952,1000,23258,28120,1.21,13,4053,12,122,0,60.6,12231,758
Array,3957,1000,22604,28155,1.25,2,4058,13,122,0,75.8,12471,773
Array,3965,1000,22628,28211,1.25,16,4066,13,129,0,82.0,12409,769
Array,3970,1000,23108,28246,1.22,5,4071,12,129,0,61.7,11498,713
Array,3974,1000,23008,28274,1.23,9,4075,10,131,0,66.8,12398,768
Array,3984,1000,22961,28344,1.23,4,4085,12,125,0,64.5,11872,736
Array,3988,1000,22979,28372,1.23,15,4089,12,127,0,81.8,12692,787
Array,3993,1000,23092,28407,1.23,12,4094,12,117,0,73.5,12420,770
Array,4000,1000,23187,28456,1.23,9,4101,12,119,0,71.6,11961,741
Array,4006,1000,2848,28498,10.01,11,4107,12,126,0,93.0,11763,729
Array,4013,1000,23070,28547,1.24,7,4114,11,130,0,79.2,13030,808
Array,4018,1000,23387,28582,1.22,34,4119,12,268,0,79.8,14448,895
Array,4024,1000,23434,28624,1.22,44,4125,10,268,0,66.5,12014,745
Array,4030,1000,23723,28666,1.21,15,4131,12,243,0,62.0,12465,773
Array,4034,1000,23620,28694,1.21,4,4135,12,132,0,51.3,10680,662
Array,4042,1000,23331,28750,1.23,14,4143,12,132,0,71.9,11936,740
Array,4048,1000,23472,28792,1.23,2,4149,12,130,0,58.5,11750,728
Array,4053,1000,23160,28827,1.24,20,4154,12,135,0,81.9,12442,771
Array,4060,1000,23530,28876,1.23,8,4161,12,123,0,75.7,12939,802
Array,4066,1000,23057,28918,1.25,10,4167,12,133,0,87.3,12301,762
Array,4072,1000,23239,28960,1.25,20,4173,12,134,0,80.0,12416,770
Array,4078,1000,23277,29002,1.25,14,4179,12,150,0,85.6,12712,788
Array,4086,1000,23120,29058,1.26,8,4187,12,135,0,88.9,12828,795
Array,4092,1000,23983,29100,1.21,18,4193,13,111,0,59.7,11550,716
Array,4098,1000,23729,29142,1.23,16,4199,12,238,0,68.9,12069,748
Array,4101,1000,23526,29163,1.24,12,4202,12,271,0,77.3,12620,782
Array,4108,1000,24107,29212,1.21,17,4209,12,266,0,68.3,13141,814
Array,4114,1000,23483,29254,1.25,16,4215,12,143,0,92.1,14393,892
Array,4119,1000,23250,29289,1.26,7,4220,13,148,0,91.3,12485,774
Array,4126,1000,23591,29338,1.24,22,39,12,177,0,84.7,13535,839
Array,4131,1000,23769,29373,1.24,11,4232,12,129,0,64.2,12355,766
Array,4139,1000,23791,29429,1.24,4,4240,11,145,0,70.5,12107,750
Array,4144,1000,2698,29464,10.92,22,4245,12,135,0,95.4,12922,801
Array,4150,1000,23941,29506,1.23,7,4251,13,140,0,82.2,12909,800
Array,4155,1000,23760,29541,1.24,8,4256,12,135,0,80.4,12982,805
Array,4162,1000,23611,29590,1.25,8,4263,11,207,0,83.4,12681,786
Array,4167,1000,23811,29625,1.24,8,4268,12,136,0,69.4,13251,821
Array,4174,1000,24014,29674,1.24,10,4275,12,130,0,71.1,12611,782
Array,4179,1000,23899,29709,1.24,5,4280,13,2,0,59.8,11612,720
Array,4186,1000,23693,29758,1.26,10,4287,13,142,0,87.2,12912,800
Array,4193,1000,24059,29807,1.24,3,4294,13,128,0,59.3,11758,729
Array,4198,1000,24350,29842,1.23,5,4299,12,131,0,61.9,12772,792
Array,4203,1000,23729,29877,1.26,5,4304,12,142,0,91.1,13088,811
Array,4210,1000,24096,29926,1.24,10,4311,12,151,0,80.5,13094,812
Array,4217,1000,23990,29975,1.25,4,4318,12,143,0,77.1,12821,795
Array,4222,1000,23947,30010,1.25,5,4323,12,132,0,73.4,12614,782
Array,4228,1000,24264,30052,1.24,6,4329,12,144,0,67.0,12309,763
Array,4233,1000,24232,30087,1.24,5,4334,13,142,0,77.7,12673,785
Array,4240,1000,24353,30136,1.24,3,4341,12,233,0,81.1,13581,842
Array,4245,1000,24298,30171,1.24,8,4346,13,138,0,56.0,11093,688
Array,4252,1000,24929,30220,1.21,28,4353,12,200,0,62.9,12505,775
Array,4260,1000,24747,30276,1.22,5,62,12,156,0,53.8,11298,700
Array,4266,1000,24818,30318,1.22,10,4367,6,152,0,59.1,12048,747
Array,4268,1000,24625,30332,1.23,31,4369,12,150,0,69.2,12237,758
Array,4275,1000,24589,30381,1.24,7,4376,11,140,0,77.5,13535,839
Array,4281,1000,24455,30423,1.24,23,4382,12,154,0,76.9,12836,796
Array,4288,1000,24832,30472,1.23,27,4389,13,152,0,72.5,12561,779
Array,4295,1000,24757,30521,1.23,62,4396,12,157,0,85.7,13266,822
Array,4298,1000,24884,30542,1.23,16,4399,13,131,0,66.5,12810,794
Array,4306,1000,25073,30598,1.22,16,4407,13,151,0,67.1,13451,834
Array,4310,1000,24375,30626,1.26,14,4411,13,146,0,93.1,14341,889
Array,4318,1000,24770,30682,1.24,10,4419,12,281,0,74.8,14042,870
Array,4324,1000,25313,30724,1.21,21,4425,12,4,0,60.2,13062,810
Array,4329,1000,24920,30759,1.23,26,4430,13,146,0,70.8,12755,791
Array,4336,1000,24979,30808,1.23,8,4437,12,147,0,68.4,13525,838
Array,4340,1000,25019,30836,1.23,15,4441,12,145,0,64.1,13076,810
Array,4346,1000,24537,30878,1.26,12,4447,13,152,0,88.1,13650,846
Array,4352,1000,25008,30920,1.24,15,4453,12,153,0,67.8,13380,829
Array,4359,1000,25316,30969,1.22,29,4460,11,146,0,69.6,13567,841
Array,4366,1000,25336,31018,1.22,5,4467,12,151,0,57.5,12116,751
Array,4372,1000,24906,31060,1.25,8,4473,11,151,0,83.4,13978,866
Array,4376,1000,24734,31088,1.26,4,4477,11,141,0,84.7,13632,845
Array,4384,1000,25219,31144,1.23,4,4485,12,156,0,71.9,13731,851
Array,4390,1000,25347,31186,1.23,13,4491,11,152,0,68.9,13676,848
Array,4394,1000,25185,31214,1.24,8,4495,12,145,0,63.4,12670,785
Array,4401,1000,25043,31263,1.25,7,4502,12,152,0,66.6,12082,749
Array,4407,1000,25180,31305,1.24,5,4508,12,147,0,85.5,13798,855
Array,4416,1000,25626,31368,1.22,18,4517,12,162,0,59.2,12467,773
Array,4421,1000,25320,31403,1.24,6,4522,12,150,0,61.9,12699,787
Array,4428,1000,25360,31452,1.24,7,4529,13,161,0,72.4,12980,804
Array,4432,1000,25308,31480,1.24,15,4533,13,159,0,86.8,14668,909
Array,4436,1000,25222,31508,1.25,4,4537,13,154,0,80.9,13262,822
Array,4444,1000,25597,31564,1.23,26,4545,13,149,0,73.5,13728,851
Array,4450,1000,25412,31606,1.24,13,2304,12,159,0,84.2,14497,899
Array,4455,1000,2178,31641,14.53,13,4556,13,156,0,99.2,14431,894
Array,4462,1000,25325,31690,1.25,11,4563,11,161,0,74.2,13632,845
Array,4468,1000,25530,31732,1.24,8,4569,12,153,0,73.9,13880,860
Array,4474,1000,25586,31774,1.24,16,4575,13,154,0,69.6,13136,814
Array,4481,1000,25570,31823,1.24,5,4582,12,290,0,90.1,14082,873
Array,4485,1000,24945,31851,1.28,5,4586,12,164,0,92.9,14025,869
Array,4494,1000,26007,31914,1.23,19,4595,13,166,0,77.6,14503,899
Array,4496,1000,25460,31928,1.25,6,4597,12,158,0,84.9,14344,889
Array,4502,1000,25380,31970,1.26,13,4603,11,176,0,90.5,14511,899
Array,4511,1000,25505,32033,1.26,7,4612,11,164,0,91.3,14499,899
Array,4515,1000,25439,32061,1.26,16,4616,11,159,0,90.8,14462,896
Array,4522,1000,25940,32110,1.24,10,4623,12,159,0,71.9,14382,891
Array,4527,1000,25691,32145,1.25,6,4628,12,159,0,68.8,13137,814
Array,4536,1000,1705,32208,18.89,2,4637,12,168,0,100.0,14653,908
Array,4538,1000,26029,32222,1.24,8,4639,12,161,0,63.9,12861,797
Array,4544,1000,25564,32264,1.26,3,4645,12,164,0,95.2,15604,967
Array,4551,1000,26137,32313,1.24,8,4652,12,158,0,70.6,13891,861
Array,4560,1000,25663,32376,1.26,2,4661,12,164,0,89.0,13906,862
Array,4564,1000,26234,32404,1.24,4,4665,13,169,0,78.1,14093,873
Array,4569,1000,25974,32439,1.25,2,4670,12,159,0,62.8,13126,814
Array,4576,1000,25887,32488,1.25,11,4677,12,171,0,78.9,14488,898
Array,4580,1000,25996,32516,1.25,7,4681,12,167,0,74.3,14045,871
Array,4586,1000,26392,32558,1.23,17,4687,12,166,0,79.0,14267,884
Array,4594,1000,26463,32614,1.23,28,4695,13,209,0,85.5,15803,979
Array,4598,1000,26844,32642,1.22,51,4699,13,290,0,73.9,14993,929
Array,4607,1000,26903,32705,1.22,31,4708,12,299,0,66.4,15523,962
Array,4614,1000,26902,32754,1.22,39,4715,13,293,0,67.9,14715,912
Array,4616,1000,26875,32768,1.22,37,4717,12,304,0,82.3,14832,919
Array,4624,1000,27330,32824,1.20,48,4725,12,267,0,59.1,13760,853
Array,4630,1000,26766,32866,1.23,39,4731,12,303,0,72.9,13978,866
Array,4634,1000,26682,32894,1.23,50,4735,12,305,0,83.3,15348,951
Array,4643,1000,27019,32957,1.22,39,4744,12,305,0,73.2,14779,916
Array,4648,1000,27330,32992,1.21,43,4749,12,297,0,67.4,14870,922
Array,4656,1000,26656,33048,1.24,12,4757,13,179,0,79.4,14869,922
Array,4661,1000,26680,33083,1.24,9,4762,12,172,0,78.6,14439,895
Array,4664,1000,26974,33104,1.23,12,4765,12,169,0,52.0,12581,780
Array,4672,1000,26660,33160,1.24,10,4773,12,172,0,69.1,14057,871
Array,4680,1000,26771,33216,1.24,6,4781,13,170,0,76.1,14118,875
Array,4684,1000,26687,33244,1.25,12,4785,12,164,0,82.1,14931,925
Array,4692,1000,26568,33300,1.25,12,4793,14,167,0,84.1,14437,895
Array,4695,1000,26675,33321,1.25,6,4796,12,163,0,64.0,13181,817
Array,4703,1000,26545,33377,1.26,4,4804,12,177,0,85.1,15125,937
Array,4708,1000,26760,33412,1.25,9,4809,13,176,0,82.7,14852,921
Array,4714,1000,27004,33454,1.24,9,4815,11,164,0,69.5,13974,866
Array,4720,1000,26841,33496,1.25,11,4821,13,176,0,62.0,13408,831
Array,4725,1000,26694,33531,1.26,8,4826,12,188,0,86.0,14797,917
Array,4731,1000,26930,33573,1.25,7,4832,12,174,0,74.4,13910,862
Array,4738,1000,26590,33622,1.26,12,4839,12,182,0,92.9,15046,933
Array,4744,1000,27161,33664,1.24,3,4845,12,172,0,62.6,13309,825
Array,4750,1000,27235,33706,1.24,8,4851,11,192,0,60.0,13115,813
Array,4756,1000,26853,33748,1.26,4,4857,12,185,0,87.4,15081,935
Array,4763,1000,27335,33797,1.24,31,4864,13,177,0,76.7,15270,946
Array,4766,1000,27887,33818,1.21,37,4867,12,197,0,57.6,13294,824
Array,4773,1000,27654,33867,1.22,18,4874,12,185,0,65.4,13994,867
Array,4782,1000,27393,33930,1.24,16,4883,12,188,0,78.6,14795,917
Array,4786,1000,27409,33958,1.24,22,4887,12,178,0,73.2,14335,888
Array,4791,1000,27503,33993,1.24,4,4892,12,175,0,58.8,12950,803
Array,4797,1000,27114,34035,1.26,12,4898,12,182,0,86.2,15123,937
Array,4803,1000,27985,34077,1.22,17,4904,13,189,0,60.2,14237,882
Array,4812,1000,1685,34140,20.26,13,4913,13,186,0,107.7,15800,979
Array,4815,1000,27569,34161,1.24,10,4916,13,190,0,78.4,14590,904
Array,4820,1000,27228,34196,1.26,6,4921,13,171,0,83.1,14678,910
Array,4829,1000,27716,34259,1.24,16,4930,12,179,0,58.4,12842,796
Array,4834,1000,27620,34294,1.24,10,4935,12,184,0,84.6,15453,958
Array,4842,1000,27302,34350,1.26,4,4943,13,182,0,83.8,14105,874
Array,4847,1000,27665,34385,1.24,9,4948,13,189,0,65.5,14166,878
Array,4852,1000,27844,34420,1.24,25,4953,13,3,0,65.6,14139,876
Array,4859,1000,27225,34469,1.27,12,4960,12,246,0,93.6,15289,948
Array,4864,1000,27895,34504,1.24,18,4965,12,321,0,61.1,13943,864
Array,4870,1000,27762,34546,1.24,12,4971,12,198,0,58.8,13276,823
Array,4878,1000,27968,34602,1.24,20,4979,12,191,0,67.5,14054,871
Array,4882,1000,27988,34630,1.24,30,4983,11,203,0,73.7,14867,921
Array,4886,1000,27660,34658,1.25,17,4987,13,204,0,84.1,15943,988
Array,4895,1000,27997,34721,1.24,11,4996,12,190,0,65.2,14170,878
Array,4900,1000,28127,34756,1.24,6,5001,12,196,0,62.8,13784,854
Array,4906,1000,27726,34798,1.26,12,5007,13,185,0,81.8,15027,931
Array,4910,1000,27778,34826,1.25,12,5011,11,197,0,83.3,15357,952
Array,4917,1000,27864,34875,1.25,5,5018,12,203,0,84.0,15423,956
Array,4924,1000,28145,34924,1.24,12,5025,12,191,0,69.6,14924,925
Array,4931,1000,27986,34973,1.25,22,5032,12,208,0,84.4,14858,921
Array,4936,1000,28326,35008,1.24,3,5037,12,198,0,54.0,13341,827
Array,4942,1000,27916,35050,1.26,6,5043,12,193,0,77.5,14541,901
Array,4950,1000,2400,35106,14.63,6,5051,12,211,0,99.4,16362,1014
Array,4955,1000,27901,35141,1.26,4,5056,12,197,0,77.2,14884,923
Array,4958,1000,28168,35162,1.25,14,5059,13,204,0,79.9,14473,897
Array,4968,1000,28005,35232,1.26,4,5069,13,198,0,71.9,14037,870
Array,4974,1000,28307,35274,1.25,7,5075,13,196,0,84.8,15359,952
Array,4979,1000,28064,35309,1.26,7,5080,11,198,0,86.4,15624,968
Array,4983,1000,28434,35337,1.24,20,5084,13,208,0,64.7,14195,880
Array,4989,1000,28449,35379,1.24,12,5090,12,202,0,84.1,15948,988
Array,4995,1000,28448,35421,1.25,14,5096,12,204,0,81.3,16769,1039
Array,5003,1000,28432,35477,1.25,8,5104,13,196,0,75.3,16043,994
Array,5009,1000,28228,35519,1.26,6,39,12,214,0,83.2,15120,937
Array,5012,1000,11791,35540,3.01,6,5113,13,210,0,96.0,15919,987
Array,5021,1000,28381,35603,1.25,18,5122,12,210,0,86.2,15712,974
Array,5025,1000,28753,35631,1.24,10,5126,12,191,0,69.5,15591,966
Array,5034,1000,28502,35694,1.25,10,5135,13,211,0,80.4,15462,958
Array,5037,1000,28726,35715,1.24,10,5138,12,209,0,62.0,14408,893
Array,5044,1000,28398,35764,1.26,5,5145,13,202,0,85.5,15974,990
Array,5052,1000,28535,35820,1.26,6,5153,13,208,0,77.4,16088,997
Array,5056,1000,28733,35848,1.25,7,5157,12,201,0,74.0,15244,945
Array,5064,1000,29032,35904,1.24,24,5165,13,326,0,64.4,15137,938
Array,5068,1000,2299,35932,15.63,8,5169,13,203,0,100.3,16715,1036
Array,5075,1000,28996,35981,1.24,25,5176,12,204,0,81.0,15954,989
Array,5080,1000,28918,36016,1.25,7,5181,13,203,0,72.1,16331,1012
Array,5086,1000,28837,36058,1.25,17,5187,12,211,0,81.9,15762,977
Array,5090,1000,29080,36086,1.24,5,5191,13,211,0,64.2,14879,922
Array,5098,1000,28801,36142,1.25,9,5199,12,208,0,82.1,15371,953
Array,5103,1000,28745,36177,1.26,35,5204,13,203,0,88.4,15981,991
Array,5110,1000,29100,36226,1.24,18,5211,13,225,0,68.8,15130,938
Array,5116,1000,29539,36268,1.23,20,5217,13,332,0,78.6,17431,1080
Array,5122,1000,29010,36310,1.25,34,5223,12,336,0,66.5,14353,890
Array,5128,1000,29844,36352,1.22,36,5229,12,335,0,64.5,15989,991
Array,5134,1000,29575,36394,1.23,59,5235,13,214,0,76.5,16464,1020
Array,5142,1000,29589,36450,1.23,20,5243,12,220,0,74.1,16570,1027
Array,5147,1000,29415,36485,1.24,17,5248,12,216,0,75.5,16197,1004
Array,5150,1000,28986,36506,1.26,6,5251,13,219,0,84.5,16041,994
Array,5158,1000,29475,36562,1.24,8,5259,12,223,0,63.1,14615,906
Array,5166,1000,29201,36618,1.25,7,5267,13,215,0,81.8,15978,990
Array,5170,1000,29120,36646,1.26,9,5271,13,228,0,83.6,16152,1001
Array,5174,1000,29493,36674,1.24,3,5275,12,222,0,58.7,13903,862
Array,5182,1000,29538,36730,1.24,13,5283,13,199,0,64.5,15543,963
Array,5188,1000,29656,36772,1.24,11,5289,11,240,0,73.4,15147,939
Array,5194,1000,29549,36814,1.25,17,5295,12,211,0,85.2,15882,984
Array,5200,1000,29669,36856,1.24,2,5301,12,217,0,64.1,15067,934
Array,5208,1000,29305,36912,1.26,11,5309,12,228,0,73.8,15120,937
Array,5214,1000,29343,36954,1.26,5,5315,12,223,0,92.1,16538,1025
Array,5216,1000,29223,36968,1.27,13,5317,12,233,0,91.2,16310,1011
Array,5224,1000,29845,37024,1.24,9,5325,13,232,0,80.1,17087,1059
Array,5232,1000,29748,37080,1.25,19,5333,13,220,0,81.5,15743,976
Array,5236,1000,29883,37108,1.24,14,5337,13,238,0,66.6,14707,912
Array,5243,1000,1547,37157,24.02,10,5344,12,240,0,108.2,16624,1030
Array,5250,1000,29560,37206,1.26,44,5351,12,259,0,90.9,17416,1079
Array,5252,1000,30195,37220,1.23,38,5353,12,259,0,67.9,15034,932
Array,5258,1000,29885,37262,1.25,47,5359,13,230,0,73.7,15725,975
Array,5266,1000,29435,37318,1.27,12,5367,12,234,0,94.5,16585,1028
Array,5273,1000,29702,37367,1.26,9,5374,13,237,0,77.7,16688,1034
Array,5278,1000,29772,37402,1.26,15,5379,13,231,0,85.7,15737,975
Array,5282,1000,30192,37430,1.24,22,5383,12,229,0,64.9,15686,972
Array,5289,1000,30182,37479,1.24,13,5390,13,226,0,62.5,15160,940
Array,5297,1000,29731,37535,1.26,14,5398,13,233,0,89.1,16524,1024
Array,5302,1000,29845,37570,1.26,23,5403,13,238,0,83.6,16326,1012
Array,5308,1000,30152,37612,1.25,6,5409,12,219,0,67.4,15199,942
Array,5312,1000,30422,37640,1.24,11,5413,13,244,0,68.9,16998,1054
Array,5321,1000,30003,37703,1.26,10,5422,13,231,0,78.0,16110,998
Array,5324,1000,30177,37724,1.25,10,5425,12,237,0,68.6,14878,922
Array,5334,1000,30384,37794,1.24,21,5435,13,243,0,64.0,15724,975
Array,5340,1000,30402,37836,1.24,12,5441,12,225,0,71.0,15769,977
Array,5345,1000,30478,37871,1.24,12,5446,13,235,0,71.8,16405,1017
Array,5350,1000,30321,37906,1.25,39,5451,12,242,0,80.3,16585,1028
Array,5356,1000,30446,37948,1.25,15,5457,13,247,0,86.6,16969,1052
Array,5362,1000,30247,37990,1.26,28,5463,12,249,0,78.7,16400,1016
Array,5369,1000,30880,38039,1.23,37,5470,13,215,0,71.5,15218,943
Array,5373,1000,30723,38067,1.24,41,5474,12,248,0,78.4,16119,999
Array,5381,1000,31447,38123,1.21,66,5482,13,239,0,53.7,13937,864
Array,5385,1000,31006,38151,1.23,19,5486,12,232,0,53.1,13885,861
Array,5394,1000,30294,38214,1.26,47,5495,13,239,0,90.7,16400,1016
Array,5397,1000,30830,38235,1.24,29,5498,12,242,0,71.0,16095,998
Array,5405,1000,31608,38291,1.21,24,5506,13,263,0,55.2,15008,930
Array,5408,1000,30642,38312,1.25,25,5509,12,240,0,85.8,18036,1118
Array,5417,1000,30812,38375,1.25,40,5518,13,231,0,67.9,15553,964
Array,5420,1000,31031,38396,1.24,27,5521,12,246,0,61.5,15803,979
Array,5427,1000,30864,38445,1.25,14,5528,12,354,0,78.8,16362,1014
Array,5434,1000,30850,38494,1.25,20,5535,13,248,0,76.0,16486,1022
Array,5439,1000,30410,38529,1.27,3,5540,13,232,0,88.5,14923,925
Array,5447,1000,30712,38585,1.26,8,5548,13,245,0,87.8,17813,1104
Array,5453,1000,30872,38627,1.25,13,5554,12,242,0,63.0,15375,953
Array,5458,1000,30644,38662,1.26,15,5559,13,245,0,88.1,17804,1104
Array,5463,1000,31470,38697,1.23,20,5564,12,259,0,67.6,15997,992
Array,5468,1000,31239,38732,1.24,14,5569,12,271,0,69.8,17322,1074
Array,5474,1000,31203,38774,1.24,20,5575,12,244,0,77.3,16442,1019
Array,5482,1000,30970,38830,1.25,10,5583,11,249,0,70.6,15545,963
Array,5487,1000,31165,38865,1.25,6,5588,12,242,0,68.1,16336,1012
Array,5493,1000,30933,38907,1.26,12,5594,12,245,0,72.6,16506,1023
Array,5500,1000,31199,38956,1.25,32,5601,12,266,0,63.6,15301,948
Array,5505,1000,31388,38991,1.24,6,5606,13,351,0,65.6,15513,962
Array,5514,1000,31439,39054,1.24,47,5615,12,358,0,86.0,19071,1182
Array,5517,1000,31613,39075,1.24,59,5618,12,331,0,76.0,17767,1101
Array,5524,1000,31182,39124,1.25,33,5625,12,263,0,83.5,17558,1088
Array,5532,1000,31462,39180,1.25,57,5633,12,261,0,70.9,16939,1050
Array,5538,1000,31365,39222,1.25,23,5639,13,285,0,84.3,17929,1111
Array,5543,1000,31369,39257,1.25,5,5644,11,275,0,62.9,15109,936
Array,5549,1000,31628,39299,1.24,11,5650,13,259,0,55.1,14633,907
Array,5555,1000,31557,39341,1.25,7,5656,12,261,0,69.4,16234,1006
Array,5560,1000,31387,39376,1.25,8,5661,13,254,0,83.3,16564,1027
Array,5567,1000,31632,39425,1.25,20,5668,13,262,0,76.0,17464,1082
