data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
LinkedList,225199,302,5477927102,339651774,0.06,107814465,48576631,823,62374616,6349715
LinkedList,469640,315,14766334592,739559997,0.05,429856922,105669800,1644,215243546,51306443
LinkedList,675935,319,23696370839,1077545303,0.05,785661316,154057250,5844,360563207,93101771
LinkedList,915892,290,29586029936,1327445471,0.04,1038916800,189815540,9628,470456655,123729830
LinkedList,2272365,30,7944750878,340684378,0.04,293757747,48698610,1855,134738156,36043808
LinkedList,4505981,32,18164966293,720399900,0.04,659743899,103046775,4333,295258594,79161392
LinkedList,6750560,29,26643611680,978642468,0.04,951255161,139893665,8249,408234829,108980156
LinkedList,10000000,3,4240945295,149859826,0.04,154334020,21441839,1276,63441297,16843847
AoS,1099,311,74446,1199677,16.11,423,342509,354,8684,3
AoS,2372,319,1554096,3081187,1.98,734,582538,332,159922,2
AoS,5042,299,3995655,7253660,1.82,3269,1206209,294,272660,6
AoS,7934,296,7283529,12030381,1.65,8502,1731368,268,408778,0
AoS,9267,301,7673725,12978569,1.69,16948,2113808,279,518738,1
AoS,27393,308,25555406,41492384,1.62,50972,5976789,319,1553978,420
AoS,52774,279,45063742,72509590,1.61,292799,10671868,356,2653695,893
AoS,81654,312,80255176,125998392,1.57,2095302,18417937,437,4588443,227
AoS,109687,314,111888478,172556566,1.54,3681515,24697777,581,6153244,31323
AoS,225199,296,221970772,332163954,1.50,12772944,47788645,504,11941801,45579
AoS,469640,314,505071006,736366322,1.46,33679455,105563318,940,26402694,313154
AoS,675935,270,626898590,911722955,1.45,42995576,130181224,666,32722513,405551
AoS,915892,323,1021098970,1478609663,1.45,71240805,211588273,1179,52937899,657820
AoS,2272365,33,256929545,373011774,1.45,17869503,53547396,304,13466234,167613
AoS,4505981,34,528605639,764858029,1.45,37728412,109641492,313,27435978,340974
AoS,6750560,32,744192187,1079693330,1.45,52416744,154601273,393,38647550,480453
AoS,10000000,3,101649736,148324769,1.46,7319747,21721813,185,5383459,65883
SoA,1099,276,491184,1767653,3.60,40,303973,319,179,0
SoA,2372,328,1618039,3217224,1.99,187,515441,327,14088,8
SoA,5042,326,4238604,7673171,1.81,302,1329826,313,63332,7
SoA,7934,313,6998500,12088889,1.73,3207,1846944,294,21101,1
SoA,9267,316,8172265,13905626,1.70,2046,2145995,412,136295,17
SoA,27393,279,23505467,37989503,1.62,30391,5417687,249,347558,12
SoA,52774,329,52716560,85830956,1.63,67846,12420276,374,787610,324
SoA,81654,317,79165642,128481049,1.62,330162,18616554,346,1163807,193
SoA,109687,279,94442529,153717661,1.63,232800,21994227,443,1363537,772
SoA,225199,313,218047399,350756877,1.61,2537328,50398352,1769,3171298,6160
SoA,469640,321,473995195,754819568,1.59,6716950,107703464,1795,6722367,7020
SoA,675935,284,605038644,959718921,1.59,11951892,137068615,899,8584676,34373
SoA,915892,301,871271075,1378117598,1.58,18581408,197083543,767,12330870,52629
SoA,2272365,29,210101632,330562821,1.57,4674824,46915201,259,2950017,35861
SoA,4505981,34,484229213,764296271,1.58,10919750,109687321,288,6866431,85241
SoA,6750560,34,725962512,1145947769,1.58,16329364,164113542,311,10288707,127980
SoA,10000000,3,92404827,148322942,1.61,2140861,21652051,152,1354132,16531
BST,1099,320,197034,2188371,11.11,213,723297,1641,131293,0
BST,2372,317,3265068,5569838,1.71,2031,1089546,2480,1013670,0
BST,5042,279,5830243,9750464,1.67,3686,2153351,7563,1977208,6
BST,7934,315,19720951,18650665,0.95,7279,3681507,12146,3229338,65
BST,9267,315,30532706,21343626,0.70,6522,4275424,18126,3633860,0
BST,27393,302,113889674,60292459,0.53,22534,12016331,50505,9852586,47
BST,52774,279,241801550,108014298,0.45,1966182,21545548,88372,17013271,693
BST,81654,295,345281282,185353570,0.54,5968335,36346900,164160,27844065,2547
BST,109687,285,580885939,246179025,0.42,17668410,47941607,187755,36531750,85900
BST,225199,303,2756458828,650986870,0.24,228211804,112680178,642146,107262192,19176809
BST,469640,327,9186774499,1424536495,0.16,629127434,246042515,1185879,312159170,88206849
BST,675935,303,10274847582,1863104502,0.18,803833498,334444028,1985600,421046207,117802539
BST,915892,302,16705582727,2440635492,0.15,1113216529,448916795,3845278,571686389,159329583
BST,2272365,32,4020669245,612726784,0.15,295799402,117582536,1011684,151987489,41912020
BST,4505981,28,6650852876,1106712225,0.17,516244396,203126022,1577611,266856132,72757209
BST,6750560,26,9207815045,1576743252,0.17,732617442,280780705,1755303,373322136,101181904
BST,10000000,2,1108530316,179676875,0.16,87117390,31723873,139668,42586226,11486167
Vector,1099,277,275019,1425896,5.18,296,305074,314,724,0
Vector,2372,308,1314360,2861923,2.18,115,508772,301,2198,0
Vector,5042,294,3515687,6888548,1.96,777,1156463,264,3467,0
Vector,7934,277,6683360,10934957,1.64,1622,1554479,220,13992,1
Vector,9267,329,9389268,15218711,1.62,9874,2179461,280,129381,1
Vector,27393,278,23382486,37869299,1.62,23027,5408197,298,345545,71
Vector,52774,313,51640336,83083378,1.61,148619,11839340,1198,738424,151
Vector,81654,272,68681771,111676225,1.63,290240,15895804,381,993601,1266
Vector,109687,306,103484618,166686833,1.61,790296,23991581,411,1514585,2038
Vector,225199,282,200202361,318702747,1.59,2396366,45286336,1041,2826190,2777
Vector,469640,319,471748869,747451322,1.58,8262703,107342133,622,6705062,36117
Vector,675935,316,674831648,1068194278,1.58,13129613,152649431,931,9551906,14366
Vector,915892,321,929421339,1468707461,1.58,19703294,209984622,3097,13175482,96070
Vector,2272365,30,216278436,340264604,1.57,4819498,48530743,328,3069140,37311
Vector,4505981,25,358004223,561751415,1.57,7993458,80433780,267,5059078,62891
Vector,6750560,26,557781863,876397591,1.57,12491190,125452719,520,7867771,98026
Vector,10000000,3,95736098,150200084,1.57,2122835,21404407,127,1341976,16877
Deque,1099,329,269508,2554494,9.48,111,1300522,1841,904,5
Deque,2372,319,1646459,5685589,3.45,391,1508447,1569,1427,0
Deque,5042,286,3735973,12181858,3.26,2002,2216086,1858,13116,0
Deque,7934,310,7360869,19958408,2.71,1539,3701524,2952,87318,13
Deque,9267,275,7600130,22043695,2.90,4561,4212419,3168,104686,2
Deque,27393,291,21713534,61957884,2.85,45754,11453318,6594,370607,6
Deque,52774,276,40617339,114645507,2.82,104382,20908021,11065,661249,9
Deque,81654,318,72225369,204500671,2.83,339098,37442884,19486,1172214,145
Deque,109687,295,91829894,254993461,2.78,656122,46723405,24660,1459056,2893
Deque,225199,293,193090552,518044438,2.68,3504402,94783822,48466,2980937,10074
Deque,469640,328,435432454,1209588225,2.78,7621756,220165435,110301,6960723,15893
Deque,675935,310,594851809,1647580125,2.77,12629373,299807971,149218,9459143,34090
Deque,915892,299,782012961,2152316934,2.75,18726935,392197630,194824,12355826,56670
Deque,2272365,26,166618125,461277865,2.77,4188111,84715673,42168,2679867,31880
Deque,4505981,27,348642721,955727577,2.74,8688907,173800177,85899,5491508,68478
Deque,6750560,27,519627353,1433237180,2.76,13063004,260601116,128029,8216533,102496
Deque,10000000,2,56968778,158094054,2.78,1444701,28794167,14249,901958,11034
Heap,1099,291,316827,1381387,4.36,220,320489,331,168,0
Heap,2372,317,722427,3227611,4.47,170,752655,366,882,0
Heap,5042,299,3727921,7005714,1.88,1376,1194715,325,59343,8
Heap,7934,313,6758337,11797897,1.75,1504,1903495,331,61752,8
Heap,9267,273,7359989,12822938,1.74,5154,1903305,243,81706,0
Heap,27393,277,23305408,37618228,1.61,29666,5370983,251,346856,12
Heap,52774,277,44636597,72673592,1.63,108282,10546431,295,657922,10
Heap,81654,270,68576845,110175225,1.61,333533,15759021,335,985642,15
Heap,109687,318,108726252,174413810,1.60,918976,24892280,448,1559091,718
Heap,225199,309,215323408,346999246,1.61,1602136,49990590,1015,3118999,6271
Heap,469640,322,474866469,754254422,1.59,7624947,108084637,552,6777849,7472
Heap,675935,283,604610075,956325189,1.58,11992096,136939021,534,8547247,23870
Heap,915892,305,885036924,1396957741,1.58,19142102,199549556,6202,12504500,106921
Heap,2272365,27,194754806,306180978,1.57,4336429,43559820,244,2764259,33603
Heap,4505981,30,430585325,675720059,1.57,9607527,96489824,287,6056017,75447
Heap,6750560,26,555891810,874774137,1.57,12464848,125537574,232,7877414,97784
Heap,10000000,3,94867566,150002742,1.58,2129100,21352657,200,1347369,16982
HashMap,1099,308,561341,3355511,5.98,560,1016189,2191,142071,0
HashMap,2372,329,4002522,8414971,2.10,2474,1608724,4889,581690,7
HashMap,5042,293,8358105,16318575,1.95,8996,2988580,16982,1739264,0
HashMap,7934,277,8263538,23231358,2.81,6425,4678444,30129,2347003,7
HashMap,9267,318,14209980,33874154,2.38,4507,6458011,38924,3237373,7
HashMap,27393,279,54938220,86303870,1.57,149224,16263181,211071,7303209,421
HashMap,52774,297,137126854,169286502,1.23,1903987,33801488,422044,15280228,10638
HashMap,81654,282,239757334,239165895,1.00,5917714,49493254,701517,20941286,28205
HashMap,109687,271,337804157,320314541,0.95,19310626,64174228,704912,27414203,89924
HashMap,225199,290,880104773,707523653,0.80,81800417,139771263,1760107,66814235,4734982
HashMap,469640,303,2253216768,1585304565,0.70,253480452,305265245,3962079,194126212,52069777
HashMap,675935,315,3163559936,2389744289,0.76,306832670,455744350,6501114,324760575,85083125
HashMap,915892,273,6534176768,2476194684,0.38,684805022,535713435,5219960,472015624,124548353
HashMap,2272365,33,1882610893,785605610,0.42,219282941,160674838,1183138,144548342,40748465
HashMap,4505981,27,3472664097,1233384429,0.36,400796747,260221169,2298121,232430654,62920263
HashMap,6750560,31,5518622866,2370838786,0.43,646421062,449098720,6158749,413921473,117093838
HashMap,10000000,3,878706716,327003806,0.37,102105738,64428168,730155,61540805,16959087
RBTree,1099,279,605676,1993004,3.29,750,630639,1766,288924,0
RBTree,2372,288,3744087,5490317,1.47,1903,1068755,2144,819402,9
RBTree,5042,289,10337387,10381417,1.00,4969,2171683,8225,1946748,0
RBTree,7934,270,20811623,15413441,0.74,3000,3130019,15891,2382688,1
RBTree,9267,272,31124267,18281518,0.59,4971,3622515,15765,2623857,1
RBTree,27393,305,114286283,60982414,0.53,264102,12065479,51392,8678830,151
RBTree,52774,324,252207175,126433026,0.50,3676762,25179894,100697,16836555,3841
RBTree,81654,290,556321021,180625355,0.32,26817689,35956698,183668,23816947,165967
RBTree,109687,302,1009016912,261856691,0.26,63413604,50816982,231850,35019720,1400451
RBTree,225199,311,2997487764,667639876,0.22,276078301,115657227,658017,140471568,39322968
RBTree,469640,309,9056730868,1347543286,0.15,659089213,232344945,1114510,307102281,83160909
RBTree,675935,298,10451071340,1832084987,0.18,787935979,328864038,1968575,410057609,115517481
RBTree,915892,298,17091416304,2408710480,0.14,1072471538,443085571,3813194,553481807,156558480
RBTree,2272365,31,4115519425,592911550,0.14,284798976,113873254,996666,145059526,40468207
RBTree,4505981,28,7729986441,1106270936,0.14,523078258,203350931,1635336,262475397,72337167
RBTree,6750560,34,12164969979,2059704816,0.17,980360938,367446080,2248562,482118672,131657518
RBTree,10000000,3,2168075991,269298536,0.12,145131675,47525843,256430,62842828,17235108
BTree,1099,317,57198,77155,1.35,8,23553,38,0,0
BTree,2372,315,36960,76671,2.07,12,23405,37,0,0
BTree,5042,308,15021,74978,4.99,25,22888,40,13,0
BTree,7934,328,56355,79775,1.42,45,24368,42,8,0
BTree,9267,322,37579,78365,2.09,23,23923,46,0,0
BTree,27393,273,32119,66507,2.07,53,20297,44,0,0
BTree,52774,275,51618,66991,1.30,28,20445,41,0,0
BTree,81654,280,48635,68201,1.40,22,20815,35,0,0
BTree,109687,272,47880,66265,1.38,31,20223,40,0,0
BTree,225199,275,33104,66991,2.02,31,20445,43,0,0
BTree,469640,295,34764,71831,2.07,13,21925,39,0,0
BTree,675935,287,33831,69895,2.07,14,21333,41,0,0
BTree,915892,274,32355,66749,2.06,19,20371,38,0,0
BTree,2272365,34,5613,8669,1.54,17,2611,43,0,0
BTree,4505981,26,4606,6733,1.46,21,2019,38,0,0
BTree,6750560,29,5141,7459,1.45,17,2241,38,0,0
BTree,10000000,3,2306,1167,0.51,18,317,40,0,0
CircularBuffer,1099,317,296441,1487264,5.02,361,349114,356,550,0
CircularBuffer,2372,320,1552237,3095547,1.99,154,529678,317,14682,0
CircularBuffer,5042,306,3454441,6541593,1.89,1347,1233454,284,64144,1
CircularBuffer,7934,298,7390990,12132634,1.64,4326,1741010,273,99507,2
CircularBuffer,9267,308,7730193,13314941,1.72,3057,2118138,301,132335,12
CircularBuffer,27393,286,24140322,39347574,1.63,36859,5627520,483,349598,106
CircularBuffer,52774,276,45051088,73207245,1.62,114243,10466470,338,650535,70
CircularBuffer,81654,295,74796398,120296660,1.61,350721,17192831,365,1079954,250
CircularBuffer,109687,323,109551981,177030067,1.62,651463,25425042,455,1585441,666
CircularBuffer,225199,290,204161755,327093965,1.60,2576156,46795405,668,2918297,7836
CircularBuffer,469640,324,477516452,759129231,1.59,7786855,108987853,2968,6806667,21410
CircularBuffer,675935,325,694422329,1098429516,1.58,14176539,157101560,1027,9829588,35410
CircularBuffer,915892,293,848423458,1339679064,1.58,18034576,191846519,5120,12018341,54887
CircularBuffer,2272365,25,180584881,284137296,1.57,4028714,40536143,251,2540207,30872
CircularBuffer,4505981,29,414182623,652502820,1.58,9269373,93289232,208,5866172,72983
CircularBuffer,6750560,25,535893134,842653343,1.57,11970754,120402909,514,7577875,94248
CircularBuffer,10000000,2,63048674,100046958,1.59,1421049,14262548,198,897500,11264
SkipList,1099,318,2820457,1811686,0.64,6911,237860,259,264287,4
SkipList,2372,311,6270530,3620695,0.58,15146,519798,253,555323,4
SkipList,5042,291,12391882,7224381,0.58,13557,1030535,234,1106213,7
SkipList,7934,301,21890976,11665632,0.53,73521,1691393,272,1786934,101
SkipList,9267,285,24066781,13264054,0.55,89983,1924576,286,1903664,155
SkipList,27393,327,98323231,45184311,0.46,4773162,6381858,371,6395140,6265
SkipList,52774,329,207932433,87151135,0.42,15159907,12458786,368,12475101,24916
SkipList,81654,288,323454861,118028179,0.36,28461661,16750825,426,16968826,208065
SkipList,109687,300,451088384,164477108,0.36,40477291,23576102,661,23799490,360488
SkipList,225199,314,940749415,353314266,0.38,91170701,50568729,586,50991843,788102
SkipList,469640,299,1910622390,701475993,0.37,182914972,100341926,1394,101434721,1568787
SkipList,675935,294,2682655559,993052614,0.37,259076503,141965701,1425,143478876,2218367
SkipList,915892,323,3976190539,1478981270,0.37,385902064,211355925,2104,213330240,3306551
SkipList,2272365,26,795976377,295353611,0.37,77255260,42230198,292,42563062,661162
SkipList,4505981,29,1755065155,652801357,0.37,170978404,93308543,866,94366698,1460394
SkipList,6750560,32,2921677219,1079508248,0.37,281796882,154336169,1202,156063225,2413413
SkipList,10000000,4,541569877,200087063,0.37,52502786,28573121,237,28896017,445946
SlabList,1099,325,1077411,2504415,2.32,256,564425,1260,6874,5
SlabList,2372,272,1949339,3624616,1.86,511,529845,901,4287,2
SlabList,5042,279,4018184,7211683,1.79,1933,1138270,1379,32349,0
SlabList,7934,292,6958193,12216263,1.76,4073,1759157,2003,27914,2
SlabList,9267,270,8499595,14914941,1.75,4840,2130567,2396,114550,0
SlabList,27393,283,24761384,39393997,1.59,34094,5619389,5899,346834,19
SlabList,52774,319,51911237,84071510,1.62,143097,12275395,12517,767539,28
SlabList,81654,311,78895378,127548433,1.62,327800,18282931,18979,1146514,29
SlabList,109687,329,110963338,179445589,1.62,792443,26252963,26562,1650448,2199
SlabList,225199,271,188648421,303490305,1.61,2476916,44099304,44221,2745588,7685
SlabList,469640,326,484617245,768267286,1.59,8385361,109536187,108747,6867533,15285
SlabList,675935,310,665053141,1049912221,1.58,13254200,150070087,148262,9418753,27244
SlabList,915892,309,901202781,1417662035,1.57,19086424,202341399,201108,12715906,67912
SlabList,2272365,32,230603399,363724398,1.58,5175356,51832640,51615,3283346,39181
SlabList,4505981,29,413467443,652735973,1.58,9310834,93696624,93016,5878947,73191
SlabList,6750560,25,535137708,842406288,1.57,12006380,120771567,119621,7606986,94602
SlabList,10000000,2,60990440,98073994,1.61,1429741,14594263,14436,907480,10930
Trie,1099,310,60386,896346,14.84,91,213996,1966,133,0
Trie,2372,293,82152,847216,10.31,9,202266,1870,58,0
Trie,5042,298,177434,861666,4.86,26,205716,1977,128,0
Trie,7934,329,405857,951255,2.34,7,227105,1911,0,0
Trie,9267,326,468715,942585,2.01,135,225035,2042,0,0
Trie,27393,296,347705,855886,2.46,3,204336,1904,92,0
Trie,52774,329,493198,951256,1.93,78,227106,1936,141,0
Trie,81654,284,354696,821205,2.32,6,196055,1723,0,0
Trie,109687,286,156508,826986,5.28,28,197436,1767,51,0
Trie,225199,325,591980,939695,1.59,76,224345,2028,0,0
Trie,469640,313,465532,905015,1.94,46,216065,1964,0,0
Trie,675935,293,372055,847215,2.28,21,202265,1951,0,0
Trie,915892,284,242334,821206,3.39,39,196056,1887,77,0
Trie,2272365,31,41495,90035,2.17,37,21485,245,0,0
Trie,4505981,30,39675,87145,2.20,45,20795,231,0,0
Trie,6750560,34,45718,98705,2.16,34,23555,276,0,0
Trie,10000000,4,7624,12005,1.57,61,2855,71,0,0
vEBTree,1099,273,119173,1233060,10.35,246,300671,309,1916,0
vEBTree,2372,325,1634410,3271212,2.00,335,580790,339,6207,6
vEBTree,5042,304,3497951,7195436,2.06,4516,1216886,310,57948,12
vEBTree,7934,290,7227388,11694595,1.62,2068,1679118,274,97016,0
vEBTree,9267,320,8385839,14075160,1.68,6449,2195466,270,129229,2
vEBTree,27393,309,26579040,42542886,1.60,58461,5976314,352,377762,87
vEBTree,52774,292,45014997,74800560,1.66,69881,11306158,345,701205,168
vEBTree,81654,285,72115324,116583014,1.62,311886,16667227,1129,1043318,1039
vEBTree,109687,315,106596147,172328841,1.62,743051,24914483,445,1542603,191
vEBTree,225199,315,220732167,354548564,1.61,2357824,50811353,3194,3178997,9343
vEBTree,469640,284,418236736,665549902,1.59,6747229,95458425,697,5968369,16379
vEBTree,675935,309,660296864,1043290940,1.58,12384386,149273981,1782,9346252,28635
vEBTree,915892,293,849889125,1343507099,1.58,17932568,191818467,2528,11989915,52659
vEBTree,2272365,32,229719567,362444236,1.58,5128129,51803357,531,3274409,40463
vEBTree,4505981,33,472495953,743471779,1.57,10597935,106327696,425,6660397,81977
vEBTree,6750560,28,598750302,944549690,1.58,13408551,135259735,1320,8466760,105470
vEBTree,10000000,4,125933860,199310478,1.58,2820578,28407185,225,1807403,22647
