data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
Array,5291,1000,29797,37493,1.26,13,5392,13,237,0,81.3,16343,1013
Array,5298,1000,29991,37542,1.25,31,5399,12,236,0,76.0,16457,1020
Array,5300,1000,30160,37556,1.25,19,5401,11,252,0,75.1,16700,1035
Array,5307,1000,30417,37605,1.24,12,5408,11,218,0,65.3,16054,995
Array,5314,1000,30817,37654,1.22,32,5415,12,254,0,71.2,16480,1021
Array,5321,1000,30724,37703,1.23,8,5422,13,251,0,79.4,17982,1115
Array,5324,1000,30417,37724,1.24,23,5425,13,316,0,85.1,17683,1096
Array,5332,1000,2721,37780,13.88,28,5433,12,347,0,100.6,17909,1110
Array,5336,1000,30384,37808,1.24,24,5437,12,239,0,82.5,16955,1051
Array,5346,1000,30469,37878,1.24,13,5447,13,253,0,69.5,16466,1021
Array,5351,1000,30689,37913,1.24,33,5452,12,262,0,66.0,16630,1031
Array,5355,1000,30904,37941,1.23,41,5456,12,251,0,62.4,15650,970
Array,5364,1000,30173,38004,1.26,44,5465,13,234,0,92.1,17887,1109
Array,5367,1000,30657,38025,1.24,12,5468,13,219,0,68.1,16285,1009
Array,5372,1000,30416,38060,1.25,10,5473,13,223,0,76.6,15949,989
Array,5382,1000,30565,38130,1.25,15,5483,13,239,0,87.1,17725,1099
Array,5387,1000,30743,38165,1.24,34,5488,12,220,0,81.7,19129,1186
Array,5392,1000,30866,38200,1.24,28,5493,13,289,0,74.3,17019,1055
Array,5400,1000,31164,38256,1.23,29,5501,12,223,0,59.0,15440,957
Array,5404,1000,30705,38284,1.25,5,5505,12,229,0,67.5,15965,990
Array,5412,1000,30518,38340,1.26,3,5513,12,241,0,73.9,15922,987
Array,5417,1000,30497,38375,1.26,8,5518,12,252,0,74.3,15802,979
Array,5421,1000,31417,38403,1.22,31,5522,13,262,0,71.4,17313,1073
Array,5428,1000,31224,38452,1.23,27,5529,13,256,0,68.5,16578,1028
Array,5433,1000,30660,38487,1.26,34,5534,13,256,0,90.7,18394,1140
Array,5442,1000,30446,38550,1.27,12,5543,13,245,0,88.3,16576,1027
Array,5446,1000,30609,38578,1.26,16,5547,12,239,0,75.4,16176,1003
Array,5450,1000,30760,38606,1.26,18,5551,12,252,0,90.5,16131,1000
Array,5459,1000,31233,38669,1.24,11,5560,12,256,0,76.7,18316,1135
Array,5465,1000,31245,38711,1.24,27,5566,12,354,0,76.4,17622,1092
Array,5469,1000,31467,38739,1.23,20,5570,13,357,0,65.2,15551,964
Array,5476,1000,30768,38788,1.26,11,5577,13,231,0,86.3,17640,1093
Array,5480,1000,30908,38816,1.26,11,5581,12,244,0,82.4,17117,1061
Array,5489,1000,30938,38879,1.26,6,5590,13,252,0,80.6,16671,1033
Array,5494,1000,30819,38914,1.26,37,5595,13,245,0,94.3,19022,1179
Array,5498,1000,31491,38942,1.24,35,5599,12,262,0,83.5,17541,1087
Array,5507,1000,31888,39005,1.22,34,5608,12,269,0,65.3,16361,1014
Array,5512,1000,31469,39040,1.24,22,5613,13,245,0,60.6,15240,945
Array,5519,1000,31257,39089,1.25,34,5620,13,250,0,86.9,17003,1054
Array,5524,1000,30958,39124,1.26,12,5625,12,252,0,88.8,17314,1073
Array,5532,1000,31083,39180,1.26,25,5633,13,245,0,72.4,16158,1001
Array,5538,1000,31849,39222,1.23,15,5639,12,233,0,69.1,17305,1073
Array,5544,1000,32058,39264,1.22,73,5645,12,245,0,69.4,16931,1049
Array,5548,1000,32063,39292,1.23,29,5649,13,248,0,62.0,16072,996
Array,5555,1000,31360,39341,1.25,13,5656,11,257,0,78.9,16879,1046
Array,5560,1000,31656,39376,1.24,8,5661,13,247,0,68.0,15650,970
Array,5564,1000,31666,39404,1.24,8,5665,13,264,0,74.1,16769,1039
Array,5573,1000,31463,39467,1.25,4,5674,12,250,0,86.1,17923,1111
Array,5578,1000,31821,39502,1.24,8,5679,12,251,0,58.7,15721,974
Array,5584,1000,31725,39544,1.25,14,5685,13,267,0,77.6,16673,1033
Array,5590,1000,31322,39586,1.26,11,5691,13,220,0,92.2,17627,1093
Array,5595,1000,1825,39621,21.71,24,5696,13,1,0,103.6,17937,1112
Array,5600,1000,32508,39656,1.22,17,5701,13,264,0,61.4,16384,1016
Array,5608,1000,32278,39712,1.23,46,5709,12,254,0,66.2,17211,1067
Array,5613,1000,31905,39747,1.25,17,5714,13,274,0,67.5,16939,1050
Array,5618,1000,31927,39782,1.25,13,5719,12,246,0,75.1,17130,1062
Array,5626,1000,31819,39838,1.25,44,5727,12,243,0,78.7,17310,1073
Array,5630,1000,32283,39866,1.23,5,5731,13,268,0,67.6,16442,1019
Array,5639,1000,31689,39929,1.26,29,5740,13,275,0,89.6,18003,1116
Array,5644,1000,32690,39964,1.22,39,5745,12,273,0,64.1,16384,1015
Array,5651,1000,32303,40013,1.24,23,5752,13,368,0,76.8,17955,1113
Array,5655,1000,32326,40041,1.24,16,5756,13,311,0,65.1,15836,982
Array,5662,1000,32100,40090,1.25,18,5763,13,266,0,74.1,16360,1014
Array,5669,1000,32200,40139,1.25,13,5770,12,260,0,70.0,16786,1040
Array,5675,1000,32206,40181,1.25,4,5776,13,265,0,68.9,16914,1048
Array,5682,1000,32259,40230,1.25,17,5783,12,284,0,71.6,16729,1037
Array,5684,1000,32274,40244,1.25,9,5785,12,270,0,68.5,16165,1002
Array,5691,1000,32132,40293,1.25,20,5792,13,262,0,71.5,16328,1012
Array,5698,1000,32633,40342,1.24,7,5799,12,371,0,63.4,15751,976
Array,5706,1000,32265,40398,1.25,18,5807,13,284,0,79.8,17104,1060
Array,5712,1000,32651,40440,1.24,33,5813,13,279,0,86.5,18062,1119
Array,5716,1000,32077,40468,1.26,30,5817,12,276,0,82.3,18215,1129
Array,5721,1000,32753,40503,1.24,35,5822,11,258,0,64.2,17047,1057
Array,5726,1000,32002,40538,1.27,15,5827,12,273,0,91.4,17122,1061
Array,5736,1000,32770,40608,1.24,6,5837,13,258,0,59.2,15558,964
Array,5740,1000,32252,40636,1.26,3,5841,12,277,0,80.8,17538,1087
Array,5746,1000,32413,40678,1.25,12,5847,13,270,0,68.3,16896,1047
Array,5754,1000,28540,40734,1.43,27,5855,13,276,0,92.9,16694,1035
Array,5759,1000,32368,40769,1.26,5,5860,13,267,0,80.4,17664,1095
Array,5764,1000,32427,40804,1.26,11,5865,12,285,0,80.0,17318,1073
Array,5772,1000,32450,40860,1.26,4,5873,13,278,0,62.6,15845,982
Array,5777,1000,32574,40895,1.26,2,5878,13,275,0,80.4,17866,1107
Array,5781,1000,32611,40923,1.25,4,5882,13,279,0,69.6,17208,1067
Array,5788,1000,32905,40972,1.25,24,5889,13,283,0,74.4,18054,1119
Array,5796,1000,32547,41028,1.26,2,5897,13,297,0,80.0,18294,1134
Array,5798,1000,33255,41042,1.23,9,5899,13,284,0,60.0,15739,975
Array,5806,1000,32668,41098,1.26,10,5907,13,272,0,55.4,15059,933
Array,5810,1000,32753,41126,1.26,15,5911,12,276,0,68.8,16689,1034
Array,5817,1000,32520,41175,1.27,2,5918,13,278,0,80.4,17076,1058
Array,5822,1000,33228,41210,1.24,14,5923,12,274,0,66.7,16329,1012
Array,5832,1000,32690,41280,1.26,4,5933,12,282,0,81.9,17811,1104
Array,5836,1000,32699,41308,1.26,9,5937,13,272,0,86.0,17312,1073
Array,5844,1000,32722,41364,1.26,5,5945,13,287,0,86.6,17914,1110
Array,5850,1000,32917,41406,1.26,7,5951,12,270,0,88.9,18449,1143
Array,5853,1000,32793,41427,1.26,14,5954,13,284,0,87.7,18898,1171
Array,5860,1000,33217,41476,1.25,14,5961,13,278,0,64.5,16405,1017
Array,5868,1000,33191,41532,1.25,24,5969,13,281,0,73.1,18281,1133
Array,5872,1000,33144,41560,1.25,4,5973,13,268,0,69.9,17876,1108
Array,5879,1000,33011,41609,1.26,3,5980,13,272,0,77.4,17628,1093
Array,5883,1000,33129,41637,1.26,3,5984,12,288,0,92.4,19245,1193
Array,5890,1000,33277,41686,1.25,5,5991,13,281,0,78.9,18198,1128
Array,5896,1000,33101,41728,1.26,4,5997,12,284,0,75.9,17522,1086
Array,5904,1000,33542,41784,1.25,8,6005,13,285,0,63.4,16931,1049
Array,5908,1000,33302,41812,1.26,10,6009,12,284,0,69.7,16964,1051
Array,5916,1000,33134,41868,1.26,11,6017,13,290,0,78.9,17853,1107
Array,5920,1000,33095,41896,1.27,17,6021,13,286,0,90.9,19194,1190
Array,5926,1000,33331,41938,1.26,11,6027,13,280,0,88.1,19203,1190
Array,5930,1000,33376,41966,1.26,9,6031,13,289,0,85.8,18772,1164
Array,5937,1000,33602,42015,1.25,22,6038,13,300,0,83.8,18606,1153
Array,5946,1000,33671,42078,1.25,20,6047,13,274,0,72.2,17835,1105
Array,5949,1000,33812,42099,1.25,23,6050,13,301,0,79.9,18409,1141
Array,5958,1000,33500,42162,1.26,18,6059,13,300,0,84.4,18959,1175
Array,5962,1000,33731,42190,1.25,5,6063,12,290,0,74.9,19209,1191
Array,5970,1000,33571,42246,1.26,12,6071,12,295,0,82.4,17831,1105
Array,5972,1000,33967,42260,1.24,12,6073,12,318,0,75.6,17980,1114
Array,5978,1000,33583,42302,1.26,7,6079,12,292,0,68.8,17238,1068
Array,5986,1000,33903,42358,1.25,7,6087,12,298,0,78.4,18588,1152
Array,5993,1000,33569,42407,1.26,18,6094,11,205,0,91.3,19811,1228
Array,5999,1000,33581,42449,1.26,28,6100,11,291,0,93.8,20125,1247
Array,6002,1000,33959,42470,1.25,30,6103,12,291,0,78.9,18768,1163
Array,6011,1000,2487,42533,17.10,19,6112,13,298,0,99.0,19047,1181
Array,6016,1000,34033,42568,1.25,35,6117,13,296,0,80.9,18734,1161
Array,6023,1000,34277,42617,1.24,18,6124,12,298,0,67.5,18093,1121
Array,6029,1000,33882,42659,1.26,3,6130,13,304,0,84.5,18674,1157
Array,6032,1000,34033,42680,1.25,23,6133,12,345,0,71.9,17373,1077
Array,6042,1000,34220,42750,1.25,19,6143,11,395,0,71.6,17338,1075
Array,6046,1000,34828,42778,1.23,76,6147,12,391,0,68.4,18331,1136
Array,6052,1000,34655,42820,1.24,28,6153,13,323,0,81.0,19935,1236
Array,6058,1000,33939,42862,1.26,49,6159,13,315,0,93.7,18984,1177
Array,6064,1000,34392,42904,1.25,16,6165,13,331,0,77.3,19570,1213
Array,6069,1000,34468,42939,1.25,46,6170,13,311,0,80.1,18819,1166
Array,6076,1000,34740,42988,1.24,32,6177,13,393,0,64.4,17434,1081
Array,6083,1000,34861,43037,1.23,37,6184,12,389,0,81.1,19772,1225
Array,6087,1000,34987,43065,1.23,59,6188,13,362,0,78.3,20678,1282
Array,6094,1000,35542,43114,1.21,46,6195,13,392,0,63.9,19578,1213
Array,6098,1000,34678,43142,1.24,25,6199,12,389,0,74.1,18040,1118
Array,6104,1000,35074,43184,1.23,49,6205,12,323,0,69.4,19198,1190
Array,6113,1000,34488,43247,1.25,46,6214,13,332,0,88.7,19459,1206
Array,6119,1000,34794,43289,1.24,38,6220,12,326,0,76.5,19454,1206
Array,6124,1000,35049,43324,1.24,32,6225,13,308,0,69.6,19123,1185
Array,6129,1000,34301,43359,1.26,14,6230,13,331,0,90.3,18964,1175
Array,6136,1000,34860,43408,1.25,19,6237,12,319,0,66.1,17466,1083
Array,6141,1000,34845,43443,1.25,12,6242,13,394,0,79.4,19115,1185
Array,6147,1000,34799,43485,1.25,24,6248,12,313,0,66.2,17415,1079
Array,6153,1000,35684,43527,1.22,31,6254,13,330,0,62.1,19443,1205
Array,6160,1000,35685,43576,1.22,71,6261,13,344,0,63.4,18821,1167
Array,6164,1000,34929,43604,1.25,49,6265,13,395,0,75.2,17713,1098
Array,6171,1000,34816,43653,1.25,28,6272,12,403,0,70.2,18323,1136
Array,6176,1000,35402,43688,1.23,28,6277,13,400,0,61.2,17704,1097
Array,6182,1000,34726,43730,1.26,43,6283,13,330,0,82.9,20856,1293
Array,6188,1000,35582,43772,1.23,66,6289,12,390,0,79.2,21292,1320
Array,6196,1000,34923,43828,1.25,13,6297,12,322,0,68.9,18550,1150
Array,6201,1000,35429,43863,1.24,36,6302,13,334,0,71.0,19202,1190
Array,6208,1000,34773,43912,1.26,46,6309,13,403,0,87.6,20801,1289
Array,6215,1000,35222,43961,1.25,51,6316,13,388,0,82.7,19794,1227
Array,6218,1000,35141,43982,1.25,15,6319,13,325,0,74.8,18333,1136
Array,6228,1000,34843,44052,1.26,8,6329,11,317,0,85.9,19631,1217
Array,6232,1000,34997,44080,1.26,46,6333,13,324,0,95.5,20615,1278
Array,6239,1000,35668,44129,1.24,34,6340,13,332,0,65.4,17997,1115
Array,6244,1000,35783,44164,1.23,30,6345,12,337,0,70.5,19633,1217
Array,6248,1000,35688,44192,1.24,67,6349,13,340,0,65.8,19171,1188
Array,6257,1000,35451,44255,1.25,38,6358,13,348,0,79.7,19826,1229
Array,6260,1000,35932,44276,1.23,98,6361,12,403,0,89.7,21304,1320
Array,6270,1000,35921,44346,1.23,19,6371,13,403,0,79.0,21971,1362
Array,6272,1000,35646,44360,1.24,13,6373,12,352,0,66.0,19196,1190
Array,6282,1000,29678,44430,1.50,26,6383,13,363,0,96.4,19724,1223
Array,6286,1000,35564,44458,1.25,11,6387,13,342,0,63.1,17737,1099
Array,6294,1000,35466,44514,1.26,14,6395,12,328,0,62.0,17620,1092
Array,6298,1000,35476,44542,1.26,16,6399,12,326,0,85.4,18236,1130
Array,6302,1000,35370,44570,1.26,36,6403,12,340,0,84.9,20816,1290
Array,6311,1000,36159,44633,1.23,60,6412,13,341,0,70.0,20449,1267
Array,6315,1000,36843,44661,1.21,56,6416,12,343,0,59.9,19226,1192
Array,6321,1000,35780,44703,1.25,38,6422,13,341,0,75.2,19994,1239
Array,6329,1000,35960,44759,1.24,10,6430,13,353,0,75.3,20120,1247
Array,6334,1000,35624,44794,1.26,5,6435,13,343,0,76.7,19163,1188
Array,6338,1000,35670,44822,1.26,13,6439,13,361,0,72.1,17924,1111
Array,6344,1000,35983,44864,1.25,12,6445,13,342,0,69.8,18332,1136
Array,6354,1000,35896,44934,1.25,8,6455,13,343,0,76.7,19122,1185
Array,6357,1000,35788,44955,1.26,18,6458,13,342,0,85.9,19762,1225
Array,6364,1000,36630,45004,1.23,32,6465,13,351,0,66.6,20049,1243
Array,6371,1000,35802,45053,1.26,36,6472,13,345,0,87.7,20377,1263
Array,6377,1000,36473,45095,1.24,56,6478,13,333,0,71.9,19667,1219
Array,6380,1000,36178,45116,1.25,30,6481,13,353,0,80.7,20389,1264
Array,6388,1000,35727,45172,1.26,33,6489,12,361,0,92.5,19497,1208
Array,6393,1000,36492,45207,1.24,52,6494,12,343,0,64.2,17561,1088
Array,6400,1000,35866,45256,1.26,7,6501,13,409,0,81.8,19239,1192
Array,6407,1000,36021,45305,1.26,5,6508,12,347,0,71.2,18950,1175
Array,6412,1000,36221,45340,1.25,4,6513,12,345,0,60.0,17313,1073
Array,6417,1000,36584,45375,1.24,47,6518,13,350,0,82.3,21080,1307
Array,6424,1000,36418,45424,1.25,14,6525,13,352,0,76.2,19795,1227
Array,6429,1000,36902,45459,1.23,40,6530,12,351,0,54.8,17751,1100
Array,6434,1000,36838,45494,1.23,48,6535,13,355,0,58.1,18372,1139
Array,6441,1000,36217,45543,1.26,32,6542,13,347,0,82.1,20859,1293
Array,6446,1000,36228,45578,1.26,10,6547,13,354,0,81.5,20031,1242
Array,6455,1000,36559,45641,1.25,34,6556,12,357,0,79.5,19739,1223
Array,6460,1000,36775,45676,1.24,19,6561,12,352,0,68.8,19564,1213
Array,6466,1000,36341,45718,1.26,44,6567,13,356,0,83.4,19942,1236
Array,6474,1000,36224,45774,1.26,5,6575,12,366,0,82.4,19733,1223
Array,6476,1000,36840,45788,1.24,24,6577,12,414,0,82.5,20828,1291
Array,6483,1000,36358,45837,1.26,69,6584,12,360,0,94.3,22622,1402
Array,6490,1000,37193,45886,1.23,37,6591,12,357,0,63.5,20121,1247
Array,6494,1000,37038,45914,1.24,46,6595,12,422,0,72.9,21335,1322
Array,6501,1000,36961,45963,1.24,18,6602,13,421,0,72.5,20146,1249
Array,6508,1000,37010,46012,1.24,26,6609,13,422,0,70.1,19428,1204
Array,6515,1000,36963,46061,1.25,20,6616,12,370,0,74.1,20879,1294
Array,6519,1000,36991,46089,1.25,15,6620,13,353,0,58.5,18640,1155
Array,6527,1000,36857,46145,1.25,38,6628,13,352,0,89.9,21624,1340
Array,6531,1000,37353,46173,1.24,23,6632,13,355,0,62.9,18308,1135
Array,6537,1000,37354,46215,1.24,26,6638,13,350,0,61.4,18563,1151
Array,6544,1000,36646,46264,1.26,9,6645,12,363,0,75.5,19247,1193
Array,6549,1000,37049,46299,1.25,26,6650,13,419,0,70.0,19417,1203
Array,6555,1000,36936,46341,1.25,39,6656,13,418,0,80.5,20199,1252
Array,6562,1000,36637,46390,1.27,9,6663,13,358,0,84.2,19767,1225
Array,6568,1000,36765,46432,1.26,14,6669,12,350,0,82.6,20540,1273
Array,6576,1000,37404,46488,1.24,35,6677,13,423,0,72.7,19111,1184
Array,6578,1000,37743,46502,1.23,30,6679,13,425,0,74.4,21411,1327
Array,6586,1000,37572,46558,1.24,45,6687,12,365,0,65.8,19220,1191
Array,6593,1000,37265,46607,1.25,32,6694,13,362,0,74.6,20565,1275
Array,6599,1000,36997,46649,1.26,39,6700,12,354,0,94.4,21513,1333
Array,6606,1000,37330,46698,1.25,19,6707,13,365,0,69.3,19533,1211
Array,6610,1000,36909,46726,1.27,43,6711,12,378,0,91.7,20482,1270
Array,6615,1000,37547,46761,1.25,35,6716,12,369,0,86.9,22047,1367
Array,6620,1000,37665,46796,1.24,48,6721,12,369,0,67.9,19322,1198
Array,6627,1000,36885,46845,1.27,11,6728,13,364,0,92.6,19952,1237
Array,6634,1000,37446,46894,1.25,25,6735,12,360,0,70.3,19840,1230
Array,6638,1000,37148,46922,1.26,4,6739,13,364,0,78.4,19950,1237
Array,6646,1000,37356,46978,1.26,9,6747,13,375,0,80.0,19720,1222
Array,6654,1000,37700,47034,1.25,16,6755,13,364,0,67.3,19641,1217
Array,6658,1000,37354,47062,1.26,11,6759,12,363,0,79.6,21184,1313
Array,6663,1000,37547,47097,1.25,16,6764,13,359,0,76.1,20230,1254
Array,6670,1000,37393,47146,1.26,5,6771,13,371,0,73.9,20060,1243
Array,6676,1000,37629,47188,1.25,17,6777,13,367,0,66.9,19869,1231
Array,6680,1000,38131,47216,1.24,46,6781,13,359,0,66.3,19947,1236
Array,6686,1000,37380,47258,1.26,10,6787,13,368,0,82.0,22256,1379
Array,6694,1000,37647,47314,1.26,6,6795,13,374,0,71.5,19582,1214
Array,6701,1000,37764,47363,1.25,12,6802,11,1,0,51.9,16204,1004
Array,6705,1000,37426,47391,1.27,6,6806,12,389,0,83.7,19806,1228
Array,6712,1000,37671,47440,1.26,6,6813,13,372,0,62.3,18545,1149
Array,6716,1000,37516,47468,1.27,9,6817,13,379,0,82.1,20201,1252
Array,6724,1000,37400,47524,1.27,4,6825,12,372,0,86.9,19897,1233
Array,6729,1000,37575,47559,1.27,3,6830,13,375,0,86.2,21222,1315
Array,6738,1000,37503,47622,1.27,5,6839,13,384,0,93.6,20632,1279
Array,6744,1000,37721,47664,1.26,30,6845,12,377,0,86.6,20871,1294
Array,6748,1000,38880,47692,1.23,48,6849,12,396,0,78.3,21343,1323
Array,6753,1000,38352,47727,1.24,9,6854,13,379,0,66.7,21817,1352
Array,6760,1000,37660,47776,1.27,14,6861,13,374,0,92.6,21583,1338
Array,6766,1000,37908,47818,1.26,5,6867,13,375,0,82.1,20338,1261
Array,6771,1000,37852,47853,1.26,10,6872,13,373,0,89.6,20669,1281
Array,6780,1000,37760,47916,1.27,40,6881,12,431,0,97.4,22755,1410
Array,6784,1000,37919,47944,1.26,8,6885,13,380,0,67.8,19413,1203
Array,6790,1000,38224,47986,1.26,8,6891,13,381,0,73.6,19836,1229
Array,6798,1000,38145,48042,1.26,8,6899,12,380,0,68.5,19422,1204
Array,6803,1000,38267,48077,1.26,3,6904,13,377,0,78.1,20613,1278
Array,6808,1000,38112,48112,1.26,4,6909,12,385,0,77.2,20583,1276
Array,6816,1000,38294,48168,1.26,23,6917,13,389,0,90.5,21388,1326
Array,6818,1000,38039,48182,1.27,10,6919,13,386,0,76.2,20703,1283
Array,6824,1000,38228,48224,1.26,4,6925,13,392,0,85.1,21212,1315
Array,6830,1000,38002,48266,1.27,6,6931,12,385,0,90.6,21347,1323
Array,6840,1000,38282,48336,1.26,6,6941,13,382,0,76.3,19495,1208
Array,6844,1000,38187,48364,1.27,2,6945,12,374,0,79.7,20580,1276
Array,6851,1000,38159,48413,1.27,14,6952,13,386,0,88.2,20483,1270
Array,6856,1000,38299,48448,1.26,3,6957,12,378,0,82.7,20593,1276
Array,6860,1000,38269,48476,1.27,5,6961,11,382,0,90.3,22169,1374
Array,6868,1000,38610,48532,1.26,10,6969,13,384,0,66.7,19911,1234
Array,6872,1000,38290,48560,1.27,7,6973,13,385,0,84.2,21297,1320
Array,6882,1000,38812,48630,1.25,11,6983,13,382,0,62.3,19527,1210
Array,6884,1000,38728,48644,1.26,7,6985,13,381,0,71.4,20337,1261
Array,6892,1000,38470,48700,1.27,6,6993,13,394,0,92.2,22195,1376
Array,6899,1000,38426,48749,1.27,8,7000,13,393,0,84.6,20831,1291
Array,6905,1000,38597,48791,1.26,4,7006,13,390,0,69.6,20353,1262
Array,6909,1000,38456,48819,1.27,18,7010,13,405,0,83.1,19793,1227
Array,6915,1000,38609,48861,1.27,1,7016,13,391,0,72.6,19646,1218
Array,6924,1000,39201,48924,1.25,9,7025,13,400,0,58.7,18550,1150
Array,6928,1000,39048,48952,1.25,6,7029,12,405,0,83.4,20964,1299
Array,6936,1000,39334,49008,1.25,15,7037,12,378,0,57.2,17948,1112
Array,6941,1000,38936,49043,1.26,16,7042,13,398,0,82.0,22126,1371
Array,6944,1000,38940,49064,1.26,12,7045,13,401,0,80.7,21026,1303
Array,6951,1000,38882,49113,1.26,9,7052,13,400,0,87.4,21724,1346
Array,6956,1000,39169,49148,1.25,8,7057,13,391,0,69.4,21491,1332
Array,6965,1000,39103,49211,1.26,6,7066,13,392,0,71.9,21289,1319
Array,6969,1000,39116,49239,1.26,7,7070,13,393,0,80.9,20976,1300
Array,6975,1000,39074,49281,1.26,17,7076,12,392,0,77.8,20675,1281
Array,6982,1000,39739,49330,1.24,22,7083,13,390,0,53.5,18500,1147
Array,6988,1000,39403,49372,1.25,28,7089,12,395,0,70.2,20029,1241
Array,6993,1000,39473,49407,1.25,8,7094,12,381,0,63.5,20255,1255
Array,7002,1000,39307,49470,1.26,7,7103,13,392,0,67.1,20060,1243
Array,7006,1000,39273,49498,1.26,6,7107,13,395,0,79.2,21200,1314
Array,7013,1000,39480,49547,1.25,16,7114,13,393,0,59.3,19142,1186
Array,7018,1000,39373,49582,1.26,12,7119,13,393,0,71.9,20605,1277
Array,7022,1000,39224,49610,1.26,7,7123,13,392,0,79.1,20617,1278
Array,7028,1000,39017,49652,1.27,8,7129,13,403,0,93.8,23553,1460
Array,7037,1000,39333,49715,1.26,5,7138,13,393,0,77.9,20791,1289
Array,7042,1000,39666,49750,1.25,45,7143,13,389,0,75.3,21172,1312
Array,7050,1000,39743,49806,1.25,23,7151,13,393,0,76.0,22035,1366
Array,7052,1000,39780,49820,1.25,21,7153,12,396,0,87.8,22686,1406
Array,7058,1000,39637,49862,1.26,7,7159,13,394,0,77.2,20976,1300
Array,7067,1000,39384,49925,1.27,14,7168,13,393,0,84.5,21218,1315
Array,7071,1000,39699,49953,1.26,7,7172,13,401,0,79.1,21094,1307
Array,7078,1000,39530,50002,1.26,14,7179,12,398,0,90.1,22638,1403
Array,7085,1000,39471,50051,1.27,9,7186,12,397,0,86.5,22536,1397
Array,7088,1000,39859,50072,1.26,13,7189,12,394,0,70.2,20859,1293
Array,7098,1000,39615,50142,1.27,9,7199,13,400,0,76.6,22576,1399
Array,7102,1000,39725,50170,1.26,11,7203,12,402,0,84.3,21270,1318
Array,7108,1000,39490,50212,1.27,4,7209,13,405,0,92.1,21756,1348
Array,7113,1000,40113,50247,1.25,5,7214,13,399,0,68.8,21703,1345
Array,7121,1000,40536,50303,1.24,34,7222,12,399,0,71.0,20490,1270
Array,7125,1000,40429,50331,1.24,29,7226,12,399,0,62.6,19813,1228
Array,7132,1000,40439,50380,1.25,29,7233,13,403,0,66.0,20042,1242
Array,7139,1000,40059,50429,1.26,24,7240,12,403,0,85.5,21389,1326
Array,7142,1000,40185,50450,1.26,35,7243,12,404,0,72.5,20581,1276
Array,7151,1000,8631,50513,5.85,44,7252,12,397,0,96.6,21840,1354
Array,7155,1000,40073,50541,1.26,30,7256,12,400,0,77.7,20729,1285
Array,7160,1000,40426,50576,1.25,22,7261,12,393,0,68.0,20916,1296
Array,7170,1000,40249,50646,1.26,10,7271,13,392,0,48.3,16856,1045
Array,7174,1000,39959,50674,1.27,47,7275,12,398,0,87.9,21702,1345
Array,7180,1000,39921,50716,1.27,46,7281,13,401,0,89.7,20770,1287
Array,7187,1000,40310,50765,1.26,15,7288,11,403,0,82.7,21051,1305
Array,7192,1000,40082,50800,1.27,30,7293,12,411,0,86.0,20987,1301
Array,7198,1000,40528,50842,1.25,16,7299,13,409,0,79.7,21065,1306
Array,7204,1000,40570,50884,1.25,11,7305,13,413,0,70.2,20371,1263
Array,7212,1000,40203,50940,1.27,15,7313,13,415,0,87.4,20971,1300
Array,7217,1000,40806,50975,1.25,22,7318,13,412,0,60.6,18976,1176
Array,7221,1000,40866,51003,1.25,23,7322,11,414,0,65.6,19813,1228
Array,7228,1000,40264,51052,1.27,30,7329,13,414,0,88.1,21317,1321
Array,7236,1000,40630,51108,1.26,28,7337,13,415,0,78.2,20723,1284
Array,7242,1000,40787,51150,1.25,43,7343,13,403,0,69.6,20343,1261
Array,7247,1000,40996,51185,1.25,32,7348,12,417,0,68.8,20337,1261
Array,7251,1000,40830,51213,1.25,34,7352,11,407,0,73.4,20425,1266
Array,7259,1000,41251,51269,1.24,65,7360,13,407,0,65.5,19898,1233
Array,7265,1000,41102,51311,1.25,14,7366,12,415,0,81.3,21592,1338
Array,7271,1000,40707,51353,1.26,46,7372,13,409,0,88.5,21822,1353
Array,7277,1000,41243,51395,1.25,44,7378,13,413,0,60.5,19441,1205
Array,7283,1000,40618,51437,1.27,42,7384,13,419,0,85.9,21889,1357
Array,7290,1000,40942,51486,1.26,39,7391,13,419,0,79.5,21334,1322
Array,7295,1000,41236,51521,1.25,37,7396,13,419,0,77.1,20929,1297
Array,7301,1000,40578,51563,1.27,31,7402,13,435,0,90.5,21270,1318
Array,7307,1000,41660,51605,1.24,52,7408,13,416,0,77.6,23489,1456
Array,7310,1000,40410,51626,1.28,31,7411,13,422,0,90.9,21380,1325
Array,7318,1000,41661,51682,1.24,29,7419,12,421,0,50.3,17686,1096
Array,7324,1000,41265,51724,1.25,14,7425,13,434,0,74.3,21024,1303
Array,7332,1000,40930,51780,1.27,39,7433,13,421,0,86.1,21836,1353
Array,7338,1000,41745,51822,1.24,38,7439,13,420,0,66.9,20630,1279
Array,7341,1000,41118,51843,1.26,38,7442,14,422,0,82.5,21618,1340
Array,7347,1000,41178,51885,1.26,41,7448,12,410,0,85.7,21502,1333
Array,7352,1000,41175,51920,1.26,7,7453,13,430,0,76.2,20305,1259
Array,7360,1000,41219,51976,1.26,48,7461,13,429,0,86.3,22390,1388
Array,7364,1000,41380,52004,1.26,34,7465,12,423,0,70.0,21878,1356
Array,7374,1000,41180,52074,1.26,34,7475,12,437,0,87.3,22790,1413
