data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
BST,10000000,3,242008284,274410510,1.13,4134181,41422187,50063,3170832,47284
Vector,956,287,2542089,2481529,0.98,32387,409761,7632,10024,218
Vector,2392,305,5086332,6143175,1.21,22357,913587,10058,12547,206
Vector,5067,329,10744414,12769508,1.19,19935,1780175,11081,80787,271
Vector,7338,310,13951166,17086220,1.22,43374,2424363,11224,52355,462
Vector,10508,317,19949170,24773367,1.24,44231,3537791,11855,230426,568
Vector,25811,278,41051653,51737024,1.26,74244,7480790,11877,477239,325
Vector,48156,317,85717818,109290017,1.27,52723,15687558,14495,1001421,476
Vector,78861,277,123332528,155966331,1.26,572674,22330285,16883,1446254,2965
Vector,105530,310,184825465,233296468,1.26,1118151,33407579,20335,2148233,3455
Vector,236589,270,360648431,455484601,1.26,4253958,65196574,30201,4187857,16619
Vector,463442,289,756867952,954588571,1.26,10480398,136735229,46896,8760042,26477
Vector,704122,324,1278558737,1621759277,1.27,17223660,232482197,62451,14852105,58583
Vector,905948,319,1613935882,2053217990,1.27,22689184,293671815,67223,18749472,41942
Vector,2268162,31,415071527,524937613,1.26,7250204,75515396,29695,4861619,72552
Vector,4528923,31,830154059,1050008941,1.26,15088530,151707681,49886,9708245,154699
Vector,6767752,34,1357972708,1713115184,1.26,24533639,246719674,72119,15844416,245987
Vector,10000000,3,269285827,342950167,1.27,4912492,51163984,35285,3363459,54799
Deque,956,321,3113825,6162299,1.98,15996,451250,12264,19341,436
Deque,2392,319,4461556,11678385,2.62,11781,899267,10629,16150,273
Deque,5067,287,7628418,20667391,2.71,21903,1593230,11043,21697,323
Deque,7338,327,16267429,32759934,2.01,38111,2559014,12658,162954,410
Deque,10508,274,14879136,39692402,2.67,53231,3066308,11377,199817,369
Deque,25811,305,49440371,105988210,2.14,90998,8136075,11539,537392,879
Deque,48156,288,68204877,184809497,2.71,67767,14263554,13181,930677,766
Deque,78861,308,115422502,320502781,2.78,179210,24717715,16674,1617514,1463
Deque,105530,309,163142322,429858279,2.63,81402,33229626,17998,2164314,2485
Deque,236589,320,358176625,996786405,2.78,1850823,77292363,24143,4999914,2789
Deque,463442,273,579593678,1666075204,2.87,3966416,129156432,30541,8300756,4493
Deque,704122,316,1045728656,2924767636,2.80,13398263,226341686,50695,14581789,36651
Deque,905948,279,1189814839,3324591581,2.79,21831431,257192210,53364,16612590,46837
Deque,2268162,32,364063718,1012370792,2.78,7856373,79978854,26818,5183300,77537
Deque,4528923,28,641849966,1783187896,2.78,14275297,141345640,41037,9177246,144792
Deque,6767752,25,864164380,2404279146,2.78,19296104,190512654,50212,12409854,191651
Deque,10000000,2,219843213,551446038,2.51,5046047,49683019,31223,3394250,55009
Heap,956,289,2617417,2387844,0.91,57829,416863,8851,8709,186
Heap,2392,298,4963145,5922394,1.19,29184,889388,11460,8685,119
Heap,5067,327,10048320,12877504,1.28,13041,1851036,15763,16007,308
Heap,7338,289,12834307,16273610,1.27,21940,2353014,17432,36950,299
Heap,10508,304,19079247,23857862,1.25,29123,3484451,20632,217873,239
Heap,25811,290,43439141,55587869,1.28,34799,7921566,21969,507038,859
Heap,48156,297,82025514,104043525,1.27,83629,14944375,43631,942510,518
Heap,78861,282,126709510,161166867,1.27,94419,23168084,46879,1459742,881
Heap,105530,303,182622410,231440357,1.27,191723,33221745,78398,2120567,2781
Heap,236589,324,433698125,552712272,1.27,1405563,79155551,145096,4982301,3742
Heap,463442,326,854912750,1086944029,1.27,5383773,156198854,284387,9849103,10927
Heap,704122,321,1286622417,1625144028,1.26,14116211,233503757,420088,14793405,67991
Heap,905948,308,1593087583,2008627004,1.26,22698037,288600434,539524,18278541,63535
Heap,2268162,27,427585698,528343234,1.24,6584783,79002620,1248595,4492910,65379
Heap,4528923,31,966359790,1183339655,1.22,15412779,175784616,2463538,10233510,155348
Heap,6767752,27,1278170052,1579980146,1.24,20457294,234817875,3667140,13372060,204450
Heap,10000000,3,549769695,637294223,1.16,6076065,105609710,5314981,4364154,64960
HashMap,956,289,3197720,4402845,1.38,43365,1028154,18190,9257,141
HashMap,2392,304,10549072,19306003,1.83,8044,5177081,55602,464649,524
HashMap,5067,317,30231023,38355071,1.27,98369,10224793,52882,1059001,1256
HashMap,7338,317,35455861,42864391,1.21,64260,10654569,53133,1009114,1670
HashMap,10508,273,46780074,69693956,1.49,157697,18371647,85400,1715215,2367
HashMap,25811,291,77058152,149101583,1.93,380200,39093773,153692,3626694,3204
HashMap,48156,318,283141192,319234085,1.13,4756948,84875885,369191,8062832,75222
HashMap,78861,301,390842871,578357935,1.48,6052745,160289707,731889,15076580,44015
HashMap,105530,328,341531520,663730834,1.94,5363318,174078534,777913,16512475,16487
HashMap,236589,273,581776754,1140326356,1.96,27794373,290814866,2423521,27409894,209419
HashMap,463442,322,1509445888,2666055335,1.77,85907120,682115331,4702682,65117823,1301605
HashMap,704122,304,3615618855,4779839632,1.32,174038913,1292070983,13565703,123203666,2383507
HashMap,905948,315,3788328315,5202485062,1.37,178252567,1341688912,7693887,127882161,2623356
HashMap,2268162,34,1994961581,2256451590,1.13,85808060,613041639,3700347,61846625,2733492
HashMap,4528923,34,3470087098,4551709815,1.31,166160456,1235288632,2321384,123960908,5360564
HashMap,6767752,32,3795369324,4636929171,1.22,175394796,1173157498,16047503,123340232,6949201
HashMap,10000000,2,1828630162,1494022510,0.82,64897819,324823303,1601548,48829386,8192765
RBTree,956,310,3666214,5280425,1.44,16996,752192,20114,121269,392
RBTree,2392,271,9125155,8816907,0.97,28272,1658216,31031,1191431,584
RBTree,5067,294,30951881,18378280,0.59,48042,3655611,38299,2801732,643
RBTree,7338,291,24774585,26142392,1.06,27585,5009045,47302,3864165,466
RBTree,10508,277,50802719,36163181,0.71,45941,6996265,63698,5101989,654
RBTree,25811,274,184211806,87193723,0.47,204436,17759850,184705,11752068,2143
RBTree,48156,271,368668557,161839263,0.44,1722081,32875145,380210,21619683,4144
RBTree,78861,301,724564650,303042502,0.42,14594769,61225883,558855,39165401,15020
RBTree,105530,326,1364581635,446072765,0.33,51665362,89849095,802604,58337817,218170
RBTree,236589,295,5060719327,1132999032,0.22,347783271,203311802,2089859,168748994,43227322
RBTree,463442,273,13121732539,2062343466,0.16,715721271,373321384,3901229,372387666,128343713
RBTree,704122,290,18752833779,3190310375,0.17,1115152027,600339611,6579220,606490021,207113352
RBTree,905948,309,31111323711,4326713945,0.14,1574409767,822815178,11217218,835699069,284350909
RBTree,2268162,26,7684282255,2054821525,0.27,370364601,469436146,10483929,207780906,62257270
RBTree,4528923,33,17215135878,4659486149,0.27,937190470,1032792223,21058853,515175536,156241123
RBTree,6767752,25,20404623457,6335421758,0.31,1103709826,1423791923,30376364,617961460,178964610
RBTree,10000000,2,8917634345,6283544558,0.70,295995088,1566891991,41616738,214331584,31311987
BTree,956,320,2717437,2315542,0.85,57305,528630,6807,6611,119
BTree,2392,302,5186103,6327973,1.22,9487,1063889,10300,44651,387
BTree,5067,272,9187540,10805437,1.18,22023,1849745,11894,307841,312
BTree,7338,272,12195601,15233002,1.25,7729,2691010,11075,417637,493
BTree,10508,272,17370860,21526958,1.24,11627,3853586,12341,593318,655
BTree,25811,281,42192229,52365505,1.24,17568,9473467,12662,1509949,814
BTree,48156,300,84038667,103470698,1.23,232301,18707895,14613,3034483,1155
BTree,78861,274,126691219,155301776,1.23,1367754,28110553,15917,4566554,6828
BTree,105530,281,172679195,212927656,1.23,2369004,38559428,19384,6285622,20536
BTree,236589,311,454460031,524263403,1.15,28839450,95189375,29126,15776105,256910
BTree,463442,280,828823629,929007553,1.12,75448812,169028411,44924,28076735,864586
BTree,704122,292,1321670588,1466749002,1.11,126525909,266654918,69504,44630272,1375776
BTree,905948,324,1910998476,2091716694,1.09,184229826,380494484,97524,63751769,1962339
BTree,2268162,33,540186940,649634124,1.20,48079927,117969297,50011,17286840,522107
BTree,4528923,34,1134027991,1323312869,1.17,99622101,240660912,101269,35769745,1067259
BTree,6767752,31,1642531972,1837863770,1.12,135870748,334911057,157352,50054868,1459491
BTree,10000000,3,545750168,802435987,1.47,24376753,148200829,194444,11787138,296297
CircularBuffer,956,273,7620559,6761180,0.89,33196,726493,11005,18246,425
CircularBuffer,2392,304,13208357,17247955,1.31,29254,1664149,11612,18806,303
CircularBuffer,5067,281,24667962,32200100,1.31,42662,3076194,10491,30015,194
CircularBuffer,7338,322,40515694,53586526,1.32,25626,5000745,12256,71627,283
CircularBuffer,10508,313,55424020,74159588,1.34,64745,6901305,12257,440211,278
CircularBuffer,25811,322,170230419,187898746,1.10,183938,17243570,18929,1131497,1610
CircularBuffer,48156,287,229712708,307820262,1.34,133455,28469307,19487,1832880,771
CircularBuffer,78861,318,421898479,561402810,1.33,553426,51536945,26617,3310603,1530
CircularBuffer,105530,311,582919403,732320965,1.26,1311587,67341414,31087,4356806,7787
CircularBuffer,236589,283,1159725518,1492598804,1.29,4351618,136765836,55166,8828164,11147
CircularBuffer,463442,272,2221282012,2806308389,1.26,15745852,257781723,91527,16616701,39866
CircularBuffer,704122,291,3547422139,4562686640,1.29,29198129,417272449,124141,26884538,111745
CircularBuffer,905948,285,4470287651,5742351517,1.28,42909854,526333486,154707,33820393,126505
CircularBuffer,2268162,31,1394842498,1623283621,1.16,14793529,149926093,64146,9756343,146965
CircularBuffer,4528923,29,2468291820,3039005911,1.23,28307800,280338097,99069,18127160,280479
CircularBuffer,6767752,30,3821828214,4691402812,1.23,43735289,432861778,147853,27973312,433153
CircularBuffer,10000000,4,886037597,1172035445,1.32,11277420,112291311,48557,7293936,114784
SkipList,956,315,9359104,3336767,0.36,22028,712824,21682,359010,435
SkipList,2392,326,31284761,7212686,0.23,17508,1134096,32199,855037,595
SkipList,5067,287,88980523,15074732,0.17,124019,2471904,44742,1632413,780
SkipList,7338,314,143400435,22426280,0.16,261934,3938241,73737,2586493,927
SkipList,10508,319,238138899,32723457,0.14,2066284,5487425,103807,3840716,2911
SkipList,25811,274,610928481,72994445,0.12,10611540,12367199,252662,8561101,68244
SkipList,48156,328,2254104182,168762161,0.07,53995507,28274523,522706,28336072,5652929
SkipList,78861,274,3699316000,244985659,0.07,120228635,41807654,860982,64875634,20334224
SkipList,105530,270,4996405591,325110808,0.07,176188581,55719211,1214267,91210872,28682626
SkipList,236589,322,14940158636,867631090,0.06,467411917,146830200,3042537,247953245,77644113
SkipList,463442,290,28931513213,1578250139,0.05,848068808,270018309,6134442,446380585,138364156
SkipList,704122,289,45348362430,2421233644,0.05,1363396313,415420271,9395218,677229493,210219341
SkipList,905948,287,58582208539,3110947224,0.05,1770501642,535242436,12566314,874065676,269499975
SkipList,2268162,33,27510433738,2575547588,0.09,861194269,586588684,30475800,504809619,106777604
SkipList,4528923,26,64963852899,5669348955,0.09,1983273684,1370559453,64807208,1181556577,213077878
SkipList,6767752,29,114585736420,9829614125,0.09,3552388596,2413456725,99259806,2194637975,371301215
SkipList,10000000,4,140034958968,13985273244,0.10,3623874703,3799581890,147057681,3095776953,340149059
SlabList,956,270,2343579,1878504,0.80,41463,420733,6664,7605,164
SlabList,2392,317,5162077,6335724,1.23,15084,929861,10753,15415,241
SlabList,5067,327,10137091,12591123,1.24,19168,1851851,12001,23738,195
SlabList,7338,304,13238884,16745373,1.26,19901,2440556,14031,42223,276
SlabList,10508,287,17740704,22312547,1.26,28688,3248535,15523,210876,239
SlabList,25811,280,41078728,52372953,1.27,16719,7589308,19627,487306,500
SlabList,48156,309,83305413,106202792,1.27,43131,15392863,29099,988322,479
SlabList,78861,301,133428098,169278456,1.27,171372,24505993,41817,1571697,1331
SlabList,105530,297,176064753,225366258,1.28,102009,32163736,51234,2069280,1612
SlabList,236589,285,375267336,480391245,1.28,715310,68630253,96242,4427137,4023
SlabList,463442,272,702335116,898150985,1.28,3800758,128578359,163814,8261258,10488
SlabList,704122,321,1260912954,1610642422,1.28,12551763,230553268,284777,14781810,38054
SlabList,905948,327,1656835124,2107157000,1.27,25101008,302737009,372225,19419919,90811
SlabList,2268162,34,444006741,579218736,1.30,7600066,84435060,103473,5218376,76022
SlabList,4528923,28,738791221,962429832,1.30,13129717,140357829,171785,8678768,133498
SlabList,6767752,29,1136795860,1486275957,1.31,20471517,218009772,256389,13383388,206541
SlabList,10000000,2,204062251,288247980,1.41,2925441,48814908,66311,2820242,39643
Trie,956,302,196204677,194011813,0.99,194671,60996546,3583531,4853257,1049
Trie,2392,320,520410744,501772716,0.96,2023054,157822865,9138356,12709209,3415
Trie,5067,303,1137545702,969233648,0.85,17859590,304170341,17484636,24743672,98792
Trie,7338,287,1549953769,1272530276,0.82,35456178,398466304,23251962,32927987,345892
Trie,10508,280,2083179987,1725213025,0.83,63218866,540098196,31540974,45049320,793827
Trie,25811,323,5695600233,4659909813,0.82,254260160,1456001864,81837798,126207086,6455455
Trie,48156,310,10377726583,8218326746,0.79,577348428,2575270938,142838407,227390849,17646913
Trie,78861,319,17978183150,13347052506,0.74,1083357615,4169242616,233386872,375668862,29900566
Trie,105530,307,23561850509,16452536497,0.70,1419021625,5128322574,293187830,472374281,38496237
Trie,236589,291,48431278664,32321727195,0.67,3048517616,10037428388,544451629,961446087,81008211
Trie,463442,301,102502122465,63192483007,0.62,6249205699,19651734678,1026984985,1903082850,162974871
Trie,704122,291,158486847293,91160528952,0.58,9200376541,28438126607,1478351056,2776109418,237862817
Trie,905948,279,204054317597,112106033044,0.55,11543149260,34930589855,1786385715,3422441996,293128278
Trie,2268162,31,58015050283,29563252954,0.51,3023553346,8859000303,427006881,892102004,81079013
Trie,4528923,34,119067735953,60033832392,0.50,6254960381,17984064016,736919833,1852537183,177087212
Trie,6767752,27,140394206948,71193983081,0.51,7315081419,21145687535,807504755,2180304392,209157010
Trie,10000000,2,27794124473,18691420588,0.67,1038231917,4437830010,88220427,382113593,31097463
vEBTree,956,301,8158689,12267770,1.50,83661,2258188,17344,772892,166
vEBTree,2392,310,39181996,71649493,1.83,147121,11358905,107240,3167926,470
vEBTree,5067,289,86539280,169102385,1.95,765746,25249597,215348,6653225,2703
vEBTree,7338,307,106445159,198717724,1.87,1247196,27782964,274870,7192090,4342
vEBTree,10508,289,290931072,365946598,1.26,11392273,58835361,640008,13853094,55108
vEBTree,25811,284,854152264,844215648,0.99,55738949,134511817,998454,30827444,773136
vEBTree,48156,297,1933099576,1682384741,0.87,132488705,267324230,1847049,63032868,1660265
vEBTree,78861,270,3175402452,2602660048,0.82,231864449,414730218,3268647,97667255,3005477
vEBTree,105530,302,3916630243,3683014989,0.94,274255879,584999096,3086640,133723147,3398336
vEBTree,236589,308,8686899731,7745051806,0.89,571932056,1259370759,8391747,272800296,6814213
vEBTree,463442,319,16178431050,15203015853,0.94,1193119859,2455546174,22069781,540243070,14340955
vEBTree,704122,302,28314483578,25561084784,0.90,2220050428,4256663357,18818465,973738648,26990238
vEBTree,905948,322,32566783839,30950898755,0.95,2410228322,5035206249,44800858,1103931179,29279660
vEBTree,2268162,30,16709495080,15913635769,0.95,948583429,2931146759,21586618,362443097,18089578
vEBTree,4528923,33,32901471344,33719026804,1.02,2059749931,6265081372,54542452,796109786,37938216
vEBTree,6767752,34,35935563739,39460237005,1.10,2232395030,7193956252,57548034,956183903,46636961
vEBTree,10000000,2,32383196514,39306069635,1.21,848450625,7102707913,20153759,357275916,41661625
