data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
Deque,7500,302,5362290,16580721,3.09,3710,3485485,3433,116797,17
Deque,10958,306,8912824,26392026,2.96,7894,5102534,3301,152942,18
Deque,26556,270,20740707,55972815,2.70,22600,10040934,5834,333122,121
Deque,54854,278,41600762,118756385,2.85,118042,21547590,11839,714313,387
Deque,81614,272,63852057,175706850,2.75,158928,31830854,17226,992115,1226
Deque,96951,312,82316340,236503602,2.87,179481,44050030,22317,1364047,1256
Deque,239910,275,182143069,518814479,2.85,1259669,94854742,47400,2987429,6435
Deque,481091,280,378561343,1059983752,2.80,6483450,193190805,95995,6063816,27583
Deque,694462,274,536354663,1493737875,2.78,11010976,273133969,135120,8582936,63867
Deque,925850,273,713322974,1986191237,2.78,15976580,361465574,178084,11406241,105494
Deque,2254893,26,165093468,459628746,2.78,4200719,84244207,41382,2651071,32610
Deque,4507658,32,408973151,1134660838,2.77,10383989,206557150,101086,6506620,80931
Deque,6773260,28,536662774,1488474462,2.77,13661448,271950072,133047,8566054,106119
Deque,10000000,4,113333199,313857712,2.77,2867099,57035323,28001,1816077,22593
Heap,1023,285,267025,2043319,7.65,204,292221,323,237,0
Heap,2279,317,1044401,3837847,3.67,30,723174,352,318,0
Heap,4834,319,2522578,5755533,2.28,683,1123698,321,1458,7
Heap,7500,300,6232167,10714017,1.72,928,1496381,232,3560,8
Heap,10958,287,8866823,16681879,1.88,2669,2387037,258,142102,23
Heap,26556,288,22040797,36701080,1.67,15279,5409231,227,364482,82
Heap,54854,288,45951828,76394567,1.66,48548,11580684,267,722276,439
Heap,81614,288,71838428,118330473,1.65,87516,17039560,249,1045652,897
Heap,96951,327,98338377,159296313,1.62,148042,22790752,278,1406261,1339
Heap,239910,310,231761799,371193410,1.60,2264006,53411510,512,3324148,13899
Heap,481091,324,485738212,779194229,1.60,5333740,111326766,506,6972758,34563
Heap,694462,286,625229484,992378055,1.59,11316184,141651055,329,8907618,67986
Heap,925850,276,807630358,1276913739,1.58,16012065,182516201,627,11441394,113708
Heap,2254893,30,214266845,337841329,1.58,4831586,48646059,109,3026109,37151
Heap,4507658,32,459010260,721440723,1.57,10301259,103244315,80,6463224,80308
Heap,6773260,32,689702033,1082393606,1.57,15459222,154816169,97,9717583,121162
Heap,10000000,2,61984051,99679838,1.61,1440738,14476544,31,904582,10774
HashMap,1023,323,1052830,5084137,4.83,9,992029,2099,56661,0
HashMap,2279,311,497526,6890970,13.85,354,2127026,5331,517117,0
HashMap,4834,293,9733708,16053423,1.65,5569,3281338,34987,1439990,71
HashMap,7500,311,8402455,26997495,3.21,1447,5115257,23361,2610757,74
HashMap,10958,318,65457683,33040866,0.50,107512,7423242,131977,3286290,1151
HashMap,26556,311,42163424,91345852,2.17,63331,17664831,226339,8526935,1897
HashMap,54854,305,146891110,164033412,1.12,505356,35887544,472606,15115768,12624
HashMap,81614,318,148669290,283342161,1.91,1899588,56187933,459042,24453257,20657
HashMap,96951,323,182585227,350636532,1.92,2943297,66649950,793555,29363409,36444
HashMap,239910,285,705126480,759070447,1.08,59301476,146508293,622171,69002084,5009496
HashMap,481091,325,1880569459,1762392181,0.94,184840018,334973425,2513546,174581186,23691411
HashMap,694462,284,2918682791,2207617612,0.76,336873370,423312451,5290880,284456629,85174253
HashMap,925850,280,5968862258,2713773734,0.45,643752867,555709569,8052703,451314231,129311123
HashMap,2254893,28,1324527333,686446622,0.52,159186503,135422046,1580460,114751259,34151417
HashMap,4507658,30,3034289971,1503787022,0.50,378206793,290239117,2301495,261028366,75191087
HashMap,6773260,33,5476756054,2385506761,0.44,669265620,479213179,3997197,443986638,125714963
HashMap,10000000,4,1250463059,438879403,0.35,135172937,85728089,1094539,80760551,22613997
RBTree,1023,295,1719389,3162844,1.84,630,620776,1698,20500,0
RBTree,2279,306,1666116,5362134,3.22,169,1414429,3431,827137,0
RBTree,4834,288,12176751,10430318,0.86,5571,2172540,7503,1651421,117
RBTree,7500,292,16734748,15104749,0.90,4839,3070000,10058,2732542,183
RBTree,10958,308,45232218,24406232,0.54,90874,4842824,19449,3432481,662
RBTree,26556,298,131159429,58172796,0.44,1731801,11435410,63933,8290296,6444
RBTree,54854,317,326587623,126257751,0.39,11001168,25351080,157670,17458116,44357
RBTree,81614,327,598960762,205514625,0.34,25488813,40206337,223823,26872689,251590
RBTree,96951,313,703613554,236669233,0.34,36652733,46070169,236617,31104494,338900
RBTree,239910,297,3240208731,689160980,0.21,287280636,117694453,654196,144551953,40633943
RBTree,481091,284,8381679475,1268770765,0.15,616861254,219028614,1395018,288133534,78463468
RBTree,694462,281,9961901730,1766279758,0.18,771319170,317742267,2230826,398969308,112027496
RBTree,925850,298,18183370931,2435440822,0.13,1101495601,448377032,4729274,561113670,158378105
RBTree,2254893,31,4373697597,588755829,0.13,286991732,112978091,697614,143768546,40151501
RBTree,4507658,34,8115813153,1344321226,0.17,633530758,246864314,1876634,317288436,88005619
