data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
RBTree,256547,304,6764734570,1397762193,0.21,365806223,242233504,3671078,194782848,55384097
RBTree,459618,290,16114707226,2229797568,0.14,757159713,415186459,7676067,391770527,133938585
RBTree,684579,323,18701127611,3425646655,0.18,1188200695,644350187,10558564,651132219,223798264
RBTree,913723,308,28333876734,4377173971,0.15,1592501199,838801920,16220437,836947893,285300938
RBTree,2263049,33,8929568452,2523603507,0.28,458763803,580851799,31564816,251099573,77927468
RBTree,4500140,25,14125139411,4669060743,0.33,720558078,1085678855,65987471,399737592,118509186
RBTree,6773526,32,24901264690,7793220524,0.31,1369992056,1776139588,103281056,753377850,225328703
RBTree,10000000,4,14839723466,7969200600,0.54,425672934,1998358723,159364256,274460507,51197274
BTree,937,306,2742313,3296208,1.20,37645,537106,7210,4009,<notcounted>
BTree,2415,322,5564697,5669764,1.02,36731,1161736,7610,371976,262
